year,month,day,hour,min,sec,lon,lat,depth,mag
1979,6,20,5,16,53.33,178.03,-36.64,33,3.394
1979,6,20,7,45,19.65,172.74,-42.69,12,4.311
1979,6,23,15,8,14.7,165.52,-46.76,33,4.564
1979,6,26,2,43,44,174.03,-42.01,18,3.385
1979,6,28,11,46,4.29,175.04,-39.25,12,3.546
1979,6,28,19,42,46.82,177.76,-38.72,33,3.769
1979,6,28,22,37,7.7,172.63,-41.08,7,3.385
1979,6,29,6,45,41.5,175.58,-39.73,12,3.099
1979,7,1,15,24,54.3,175.06,-39.64,12,3.416
1979,7,3,15,0,24.9,176.64,-38.59,33,3.588
1979,7,4,5,2,6.55,178.11,-37.4,33,3.643
1979,7,5,20,34,1.35,175.08,-39.39,12,3.419
1979,7,6,7,58,37.4,174.05,-41.76,33,3.871
1979,7,9,12,21,42,174.97,-41.59,33,3.487
1979,7,9,13,35,33.39,179.13,-37.77,33,3.02
1979,7,9,20,20,36.6,173.26,-40.85,33,3.385
1979,7,12,14,4,11.49,175.058,-41.395,24.6,3
1979,7,12,15,56,28.8,171.94,-43.12,33,3.262
1979,7,13,10,36,52.7,175.24,-39.24,12,3.639
1979,7,13,13,52,2.1,176.69,-38.47,12,3.201
1979,7,18,1,43,58.8,174.34,-40.5,12,3.572
1979,7,21,17,11,47.7,174.07,-40.42,12,3.265
1979,7,25,17,13,1.1,175.18,-39.24,12,3.201
1979,7,27,14,21,9.88,169.4,-45.46,12,3.038
1979,8,4,8,0,51,174.17,-40.71,33,3.35
1979,8,7,7,2,14.73,175.22,-39.2,33,3.728
1979,8,8,18,40,0.2,169.26,-43.498,1,3.376
1979,8,9,6,31,0.7,177.53,-37.64,33,3.555
1979,8,9,8,0,28.6,175.89,-38.89,12,3.431
1979,8,9,10,58,55.5,175.3,-39.26,33,3.023
1979,8,10,0,22,26.8,171.23,-42.95,33,3.211
1979,8,11,6,22,42.92,173.73,-39.22,12,3.418
1979,8,12,18,13,29.7,167.03,-45.16,12,3.405
1979,8,13,14,14,24.76,166.37,-45.22,33,3.847
1979,8,14,5,51,42.4,167.28,-44.79,12,4.187
1979,8,15,0,11,28.23,166.82,-45.01,12,3.435
1979,8,17,12,29,39.77,175.73,-39.52,33,3.369
1979,8,17,13,31,54.82,165.52,-46.33,33,3.813
1979,8,19,12,7,47.6,174.65,-39.18,12,3.477
1979,8,22,11,9,33.75,175.51,-40.92,0,3.439
1979,8,22,15,43,25.18,174.705,-41.083,33.9,3.2
1979,8,22,18,46,34.54,177.25,-38.94,33,3.966
1979,8,26,10,31,48.4,173.51,-41.33,33,5.023
1979,8,26,20,35,30.7,175.25,-39.33,12,3.951
1979,8,27,18,54,4.03,175.73,-39.33,12,3.376
1979,8,27,20,14,39.28,172.98,-42.3,12,4.537
1979,9,1,1,36,40.1,177.52,-39.78,12,3.764
1979,9,1,22,32,22.4,172.74,-40.91,4,3.361
1979,9,4,6,22,22.4,173.44,-39.58,12,3.533
1979,9,4,22,0,47.36,174.99,-40.13,12,3.054
1979,9,4,23,28,8.61,174.485,-41.746,36.8,3.099
1979,9,7,16,30,47.4,176.62,-37.77,12,3.289
1979,9,11,20,39,45.49,166.35,-46.17,12,3.641
1979,9,12,0,3,49.1,166.86,-45.16,12,4.028
1979,9,12,3,45,22.71,172.66,-42.22,12,4.852
1979,9,13,5,15,29.1,178.45,-39.27,12,4.062
1979,9,13,6,56,47.57,177.26,-38.62,27,3.679
1979,9,18,17,36,40.3,176.78,-38.26,33,3.168
1979,9,20,17,36,21.5,173.05,-42.42,33,4.395
1979,9,21,9,32,19.73,167.85,-44.43,12,3.881
1979,9,22,21,1,33.58,175.98,-38.93,12,3.456
1979,9,22,23,15,16.4,176.95,-39.61,33,4.31
1979,9,23,9,7,2.5,176.85,-38.1,5,3.333
1979,9,29,20,22,25.3,175.28,-40.98,12,3.609
1979,10,1,0,54,22.24,166.87,-45.41,12,3.15
1979,10,1,3,5,15.53,176.45,-40.18,33,3.877
1979,10,1,17,49,59.2,166.67,-45.13,15,4.119
1979,10,3,14,7,44.03,173.65,-39.8,33,3.383
1979,10,4,18,57,27.95,176.39,-40.41,12,3.056
1979,10,5,3,6,20.68,174.3,-40.34,33,3.655
1979,10,5,8,50,31.29,178.64,-39.23,33,3.478
1979,10,5,17,52,30.34,175.14,-39.15,12,3.303
1979,10,6,6,52,45.9,170.65,-43.56,6,3.053
1979,10,7,5,30,17.54,177.83,-37.86,33,3.15
1979,10,10,6,55,51,176.81,-38.12,5,3.201
1979,10,10,9,53,20.97,173.76,-40.61,31,3.649
1979,10,10,22,14,47.02,177.74,-38.2,33,4.148
1979,10,11,8,12,35.04,168.45,-45.04,12,3.048
1979,10,12,5,45,31.8,176.97,-38.04,12,3.826
1979,10,12,7,22,35.3,166,-46.27,12,3.456
1979,10,12,10,25,22.1,166.03,-46.7,25,7.3
1979,10,14,3,48,56.44,165.65,-46.72,12,3.954
1979,10,15,6,18,23.32,176.02,-38.11,12,3.27
1979,10,15,16,26,54.16,175.6,-40.93,0,3.456
1979,10,16,10,53,3.71,174.61,-41.148,39.9,3.303
1979,10,17,7,16,52.7,176.98,-38.31,33,4.796
1979,10,19,13,24,38.33,177.76,-39.72,12,3.691
1979,10,20,17,37,34.54,178.04,-38.07,12,3.245
1979,10,20,19,26,28.6,176.78,-37.66,12,3.443
1979,10,21,13,35,27.98,174.169,-41.633,21.4,3.2
1979,10,26,1,6,38.1,177.7,-37.15,33,4.496
1979,10,27,13,55,59.25,175.427,-40.973,23.6,3.144
1979,10,30,12,39,21.07,176.94,-39.72,33,3.023
1979,11,1,13,40,12.4,176.66,-38.01,12,3.779
1979,11,5,22,33,6.1,177.77,-37.88,33,3.749
1979,11,7,1,0,41.84,179.3,-38.97,33,3.474
1979,11,11,0,51,54.02,176.94,-40.08,33,3.86
1979,11,15,23,19,1.4,166.88,-44.65,12,3.487
1979,11,16,19,43,21,167.87,-43.54,12,3.456
1979,11,18,15,21,5.5,174.54,-41.03,33,3.15
1979,11,24,20,24,54.66,170.97,-42.94,21,3.044
1979,11,28,10,7,41.7,178.01,-38.97,33,3.898
1979,12,2,11,30,6.31,167.83,-45.01,12,4.439
1979,12,3,14,39,27.1,177.44,-37.85,33,3.836
1979,12,9,7,42,5.3,173.37,-39.49,33,3.303
1979,12,11,8,11,1.4,173.11,-42.14,12,3.978
1979,12,11,21,21,4.3,177.43,-37.54,12,3.423
1979,12,12,17,15,5.36,174.25,-40.24,12,3.711
1979,12,17,18,51,51.7,172.77,-42.31,12,3.537
1979,12,19,11,22,6.54,176.72,-38.49,12,3.451
1979,12,20,17,31,46.2,178.17,-38.69,12,3.591
1979,12,21,21,40,11.6,172.52,-41.51,33,3.65
1979,12,23,3,23,44.32,175.67,-37.63,12,3.541
1979,12,25,11,19,43.9,172.49,-41.06,33,3.847
1979,12,27,15,30,7.68,174.25,-41.74,12,3.27
1979,12,29,3,32,40.7,167.04,-45.21,12,3.697
1979,12,30,11,20,7.9,171.06,-43.42,12,3.252
1979,12,31,14,14,33.5,174.96,-40.15,12,3.834
1979,12,31,21,15,0.55,176.06,-38.03,12,3.635
1980,1,2,18,24,15.4,176.75,-38.48,5,3.074
1980,1,5,22,34,9.53,177.06,-37.52,12,3.672
1980,1,9,7,5,2.62,179.02,-37.73,12,3.849
1980,1,9,11,49,16.82,172.51,-40.84,0,3.321
1980,1,9,15,22,3.52,176.8,-38.55,33,4.04
1980,1,15,6,23,3.35,175.119,-41.363,26.3,3.099
1980,1,15,15,45,31.8,174.93,-40.15,12,3.536
1980,1,16,0,9,51.8,178.3,-37.59,12,3.798
1980,1,17,6,31,17.9,178.47,-37.48,33,3.584
1980,1,21,15,8,19.9,175.1,-39.29,12,3.813
1980,1,22,1,51,59.7,166.76,-45.23,12,3.541
1980,1,25,7,54,15.61,174.401,-41.624,22.5,3.1
1980,1,28,11,34,8.1,174.8,-41.61,24,3.372
1980,2,2,13,12,26.8,175.48,-40.96,12,3.439
1980,2,3,2,4,11.1,174.59,-38.88,12,3.125
1980,2,8,2,54,43.9,177.57,-37.75,33,3.232
1980,2,14,1,54,15.9,177.32,-38.96,12,3.449
1980,2,14,13,17,38.5,177.64,-39.17,12,3.418
1980,2,15,11,52,29.7,172.91,-42.66,33,3.854
1980,2,16,13,56,15.73,175.94,-38.84,12,3.007
1980,2,16,14,24,44.4,175.93,-38.78,12,3.388
1980,2,18,13,43,21.6,167.74,-44.97,12,3.252
1980,2,21,21,51,34.6,176.75,-39.96,12,3.087
1980,2,24,7,44,35.6,171.15,-44.08,12,3.331
1980,2,24,9,36,46.2,175.86,-39.93,33,3.619
1980,2,25,13,10,56.1,177.14,-39.83,33,3.866
1980,2,27,11,20,38.2,174.44,-40.21,12,3.324
1980,2,28,9,6,41.9,176.97,-37.52,12,4.399
1980,3,1,6,4,26.65,170.75,-44.09,1,4.395
1980,3,4,1,3,37.3,176.78,-38.51,33,3.295
1980,3,8,19,52,31.5,168.42,-44.33,12,3.405
1980,3,12,12,12,54.71,173.45,-41.9,33,3.973
1980,3,12,12,39,36.21,176.94,-37.42,1,3.184
1980,3,13,8,27,39.7,167.75,-44.69,12,3.518
1980,3,14,21,11,32.7,168.01,-44.15,12,4.043
1980,3,18,2,46,33.96,177.56,-38.1,12,3.036
1980,3,21,15,28,9.9,177.09,-37.47,5,4.655
1980,3,22,15,53,9.9,178.03,-38.99,12,4.039
1980,3,23,6,50,42.3,172.32,-42.17,12,4.365
1980,3,23,20,3,8.4,179.51,-37.19,33,3.507
1980,3,25,20,39,50.98,174.8,-40.42,12,3.96
1980,3,27,4,19,30.58,175.573,-40.974,21.2,3.15
1980,4,1,4,42,38.2,172.61,-41.81,33,3.201
1980,4,3,11,56,42.6,172.84,-42.9,12,3.311
1980,4,6,0,3,46.67,166.73,-45.24,12,3.334
1980,4,8,9,53,5.4,170.3,-45.9,12,3.405
1980,4,8,15,28,17.89,167.6,-44.04,12,3.768
1980,4,9,20,46,14.58,179.12,-36.92,33,4.039
1980,4,11,13,44,30.29,173.54,-39.59,12,3.215
1980,4,17,1,8,45.39,171.63,-43.23,12,3.383
1980,4,17,7,21,52.3,171.97,-43.35,12,3.303
1980,4,17,9,10,38.4,176.54,-40.19,12,3.366
1980,4,19,7,47,23.4,176.94,-37.5,12,4.301
1980,4,20,13,50,45.8,175.883,-40.806,34.3,3.048
1980,4,20,17,43,58.55,171.25,-42.32,12,3.538
1980,4,22,0,1,32.1,177.16,-37.44,12,3.813
1980,4,24,18,48,53.5,166.33,-45.6,12,3.418
1980,4,26,16,24,17.05,166.67,-45.18,5,3.721
1980,5,2,8,18,1.1,177.73,-38.77,33,3.005
1980,5,3,10,48,21.42,175.74,-39.5,12,3.099
1980,5,4,3,58,45.3,175.62,-39.99,12,3.622
1980,5,4,22,15,30.7,176.98,-37.32,12,3.435
1980,5,6,0,43,18.76,172.37,-41.26,5,4.213
1980,5,7,1,31,31.8,178.47,-36.72,12,3.598
1980,5,8,6,1,33.2,177.68,-37.95,33,3.012
1980,5,8,10,28,58.4,172.33,-40.97,33,3.38
1980,5,10,4,21,24.64,175.53,-40.99,12,3.227
1980,5,10,9,4,18.6,174.073,-41.473,35.5,3.15
1980,5,11,0,10,44.6,169.86,-45.56,12,3.528
1980,5,12,16,57,8.2,177.56,-38.58,33,3.547
1980,5,13,7,42,57.1,174.63,-40.6,12,3.459
1980,5,13,13,52,3.34,177.15,-37.38,12,3.677
1980,5,15,16,39,10.8,169.74,-44.21,6,3.861
1980,5,19,14,7,56.72,172.38,-42.84,12,3.303
1980,5,21,2,7,29.3,179.61,-37.25,12,3.183
1980,5,21,4,17,53,175.93,-40.35,32,4.554
1980,5,22,22,35,3.3,177.96,-39.63,12,3.843
1980,5,24,0,22,39.85,177.14,-37.44,12,3.623
1980,5,24,19,16,17.17,176.75,-37.66,12,3.697
1980,5,25,18,31,56.9,167.68,-44.96,12,3.227
1980,5,26,5,0,20.7,178.21,-39.77,12,3.48
1980,5,29,3,8,35.9,174.68,-40.48,9,3.535
1980,5,29,9,50,3,169.88,-44.28,12,3.46
1980,6,1,17,39,32.32,179.03,-38.24,12,3.476
1980,6,2,20,32,57.93,175.52,-39.46,2,3.49
1980,6,9,15,44,36.8,177.3,-39.96,12,3.252
1980,6,13,21,4,47.89,174.6,-38.77,5,3.262
1980,6,16,5,51,58.5,177.1,-38,0,3
1980,6,16,12,26,7.3,177.08,-39.48,33,4.165
1980,6,21,10,48,37.08,178.32,-38.99,33,3.635
1980,6,23,21,19,36.63,175.65,-39.9,33,3.539
1980,6,23,22,29,56.08,174.07,-42.55,22,3.544
1980,6,25,12,20,15.54,174.54,-42.8,33,3.232
1980,6,26,5,21,38.16,174.35,-41.99,33,3.476
1980,6,26,17,3,30.48,176.12,-40.84,33,3.235
1980,6,27,8,16,49.1,175.85,-40.07,33,3.717
1980,6,29,15,56,28.9,175.54,-39.89,33,3.562
1980,6,30,6,34,11.9,177.4,-39.52,33,4.004
1980,6,30,18,22,4.4,176.54,-40.06,33,3.246
1980,7,1,6,51,36.76,175.66,-39.93,33,3.364
1980,7,1,15,44,28.17,174.1,-41.49,12,3.372
1980,7,5,15,54,44.1,167.89,-44.33,12,3.548
1980,7,7,8,13,44.75,175.67,-39.88,12,3.441
1980,7,7,17,36,17.71,175.57,-39.5,12,3.768
1980,7,13,3,6,48.31,177.21,-40.89,12,3.396
1980,7,16,4,30,4.34,177.82,-38.48,12,3.337
1980,7,16,9,32,32.01,171.96,-41.62,0,3.474
1980,7,18,4,29,53.65,168.15,-44.44,12,3.521
1980,7,19,9,7,1.51,176.99,-39.77,33,3.176
1980,7,19,9,51,2.8,169.72,-44.58,4,4.118
1980,7,23,23,37,23.17,177.48,-37.76,33,3.06
1980,8,1,12,28,51.96,178.07,-38.97,33,3.321
1980,8,4,20,18,2.18,174.41,-42.8,12,3.813
1980,8,6,22,16,24.4,165.83,-46.2,33,5.224
1980,8,9,2,18,19.7,175.135,-40.529,28.8,3.048
1980,8,9,7,31,31.13,177.41,-39.57,12,3.822
1980,8,9,16,29,14.1,175.02,-40.95,33,3.655
1980,8,16,10,52,35.1,177.03,-37.94,33,3.696
1980,8,18,19,15,17.76,171.61,-43.49,33,3.724
1980,8,22,17,44,19.05,168.43,-43.53,5,3.322
1980,8,24,16,45,27.9,175.61,-40.12,33,4.544
1980,8,26,15,13,45.02,166.91,-45.61,33,3.711
1980,8,26,17,22,27.08,175.33,-40.01,33,3.762
1980,8,27,6,33,28.38,177.98,-37.59,12,3.286
1980,8,27,20,16,6.26,176.8,-39.96,33,3.303
1980,8,30,5,55,58.1,167.78,-45.12,33,4.561
1980,8,31,12,13,23.17,175.69,-41.13,12,3.048
1980,9,3,4,12,41.28,177.66,-37.29,33,3.349
1980,9,6,3,24,28.92,173.95,-40.94,12,3.122
1980,9,9,8,45,3.07,172.3,-41.44,12,3.456
1980,9,13,7,38,50.6,174.63,-41.45,12,3.46
1980,9,13,9,8,44.08,175.18,-39.12,12,3.489
1980,9,14,4,55,58.29,176.41,-38.71,33,3.545
1980,9,16,10,2,40.12,174.22,-41.63,12,3.689
1980,9,20,3,4,8.51,178.21,-38.66,33,3.089
1980,9,26,2,51,44.34,175.23,-39.12,33,3.575
1980,9,27,16,38,38.92,176.14,-38.51,33,3.52
1980,10,3,22,39,53.55,176.08,-40.35,33,3.133
1980,10,4,17,1,37.3,175.09,-40.57,12,3.456
1980,10,5,15,32,50.32,176.87,-39.72,30,5.7
1980,10,9,6,38,14.83,178.62,-38.98,33,3.201
1980,10,14,12,27,34.75,177.95,-39.17,33,4.723
1980,10,14,16,14,8.3,177.79,-39.11,33,3.864
1980,10,17,19,49,2.6,176.83,-38.36,33,3.482
1980,10,18,1,15,45.3,174.34,-44.2,33,3.776
1980,10,21,7,17,2.24,171.76,-43.2,33,3.329
1980,10,22,0,7,22.6,173.58,-39.68,33,3.212
1980,10,26,6,37,22.81,171,-42.83,12,3.539
1980,10,28,3,22,35.8,176.8,-40.74,33,3.488
1980,10,29,16,36,35.78,175.39,-39.95,12,3.283
1980,11,2,10,10,31.98,177.08,-38.79,33,3.807
1980,11,5,11,38,25.55,167.1,-44.42,12,4.145
1980,11,7,3,46,26.99,176.86,-41.18,33,3.466
1980,11,8,5,30,15.84,173.17,-42.26,15,4.037
1980,11,10,20,39,29.91,171.43,-42.01,12,3.609
1980,11,11,16,37,9.1,173.56,-39.55,12,3.212
1980,11,13,3,58,31.56,173.82,-42.02,12,4.006
1980,11,14,0,34,11.06,177.54,-38.26,33,4.253
1980,11,16,2,48,9.83,174.9,-40.18,12,4.127
1980,11,17,3,16,49.64,177.01,-40.07,33,3.691
1980,11,19,16,41,41.32,167.34,-45.28,33,4.03
1980,11,20,14,20,29.25,175.48,-41,3,3.252
1980,11,23,23,17,54.05,179.08,-37.84,12,3.383
1980,11,24,4,22,0.28,179.7,-37.7,12,5.2
1980,11,24,11,41,32.2,176.63,-40.3,12,3.107
1980,11,25,3,24,33.92,167.89,-44.73,12,4.282
1980,11,25,3,29,20.23,179.23,-38.92,12,3.397
1980,11,25,4,57,5.28,178.49,-37.87,12,5.5
1980,11,25,22,31,30.12,175.63,-40.94,12,3.571
1980,11,26,14,53,19.39,177.03,-39.43,12,3.75
1980,11,28,22,9,40.23,166.53,-45.41,12,3.643
1980,12,1,2,5,2.9,170.27,-43.503,2,3.393
1980,12,3,17,44,12.66,179.21,-38.39,12,3.741
1980,12,8,3,58,25.9,179.07,-37.53,33,3.881
1980,12,9,5,7,34.57,171.4,-42.92,12,3.478
1980,12,15,5,48,4.89,173.34,-42.38,33,4.064
1980,12,15,22,45,59.73,176.83,-39.95,33,3.625
1980,12,31,5,22,2.47,170.75,-45.09,5,3.252
1980,12,31,12,16,4.71,175.79,-39.89,12,3.343
1981,1,1,5,42,10,174.99,-39.27,33,3.168
1981,1,1,23,22,11.6,174.53,-40.73,26,3.57
1981,1,2,13,32,12.13,174,-42.57,4,3.385
1981,1,6,9,14,37.75,174.918,-40.575,5.9,3.36
1981,1,6,18,33,25.73,169.88,-43.64,5,3.635
1981,1,17,2,53,55.31,172.44,-42.98,12,3.493
1981,1,17,16,4,17.6,176.98,-37.92,30,3.437
1981,1,18,19,48,40.82,175.07,-39.15,26,3.413
1981,1,29,0,51,0.85,177.52,-37.73,33,4.277
1981,1,30,9,58,17.38,176.58,-38.55,12,3.691
1981,1,30,17,29,23,177.75,-37.64,12,3.107
1981,1,31,1,13,30.89,166.73,-45.48,33,3.584
1981,2,5,12,1,23.25,178.95,-38.04,12,3.321
1981,2,12,21,22,42.41,167.32,-44.51,12,4.039
1981,2,14,4,49,47.7,168,-44.23,33,3.405
1981,2,16,9,14,22.22,169.531,-44.033,2.6,3.002
1981,2,19,20,30,0.21,179.12,-37.83,33,3.507
1981,2,20,21,38,50.67,175.82,-38.85,12,3.798
1981,2,23,4,44,6.95,177.86,-38.99,33,4.111
1981,2,23,7,1,24.87,174.45,-40.82,33,3.609
1981,2,24,7,14,37.62,177.7,-36.79,33,3.745
1981,2,24,20,44,15.23,171.68,-42.75,5,4.272
1981,2,25,10,6,3.73,173.69,-39.09,12,3.201
1981,3,5,2,16,15.69,169.69,-43.64,12,3.928
1981,3,5,12,53,26.39,177.32,-37.13,5,5.9
1981,3,9,1,6,35.22,166.91,-45.09,12,3.877
1981,3,10,19,34,48.84,174.75,-40.69,30,3.91
1981,3,14,6,58,49.01,172.49,-41.8,33,3.548
1981,3,17,9,25,48.43,176.67,-39.97,33,3.648
1981,3,18,2,22,19,172.89,-41.5,33,3.609
1981,3,18,15,29,26.95,166.78,-45.54,33,3.575
1981,3,21,18,30,40.91,168.74,-46.3,12,3.14
1981,3,23,12,15,9.45,177.4,-37.8,33,3.813
1981,3,24,12,51,50.18,174.35,-40.1,12,4.354
1981,3,25,1,34,2.91,173.83,-39.18,12,4.082
1981,3,31,12,55,27.3,168.36,-44.4,12,4.499
1981,4,1,3,45,29.89,172.28,-41.36,5,4
1981,4,1,9,11,10.22,173.71,-39.15,12,3.737
1981,4,4,10,11,51.09,173.87,-38.94,12,3.495
1981,4,5,14,33,51.19,170.77,-44.11,10,3.653
1981,4,6,9,24,45.7,179.16,-37.91,33,3.813
1981,4,6,15,45,9.21,168.77,-44.24,12,3.907
1981,4,6,16,9,6.29,175.06,-38.98,5,3.125
1981,4,11,16,55,35.75,172.14,-41.23,12,3.663
1981,4,11,23,16,39.9,169.52,-43.76,12,3.646
1981,4,12,17,31,24.68,171.62,-42.74,12,3.495
1981,4,13,19,59,13.13,174.33,-41.72,5,4.301
1981,4,15,2,8,53.99,174.6,-40.34,33,4.099
1981,4,15,9,55,24.18,173.68,-38.96,12,3.683
1981,4,16,6,4,9.47,178.08,-36.87,33,3.98
1981,4,17,14,40,17.11,178.32,-38.14,12,3.091
1981,4,20,9,52,55.7,174.61,-41.29,33,3.802
1981,4,21,2,27,59.39,176.3,-39.61,33,4.225
1981,4,23,6,16,38.48,172.6,-42.19,12,3.496
1981,4,24,11,56,14.76,177.22,-39.69,12,4.269
1981,4,24,18,7,3.92,172.52,-43.03,33,3.558
1981,4,25,22,45,25.27,174.73,-38.71,33,3.874
1981,4,28,15,41,41.6,167.15,-44.99,12,3.541
1981,4,28,16,29,12.7,171.73,-41.71,12,4.071
1981,4,28,23,43,8.4,172.32,-43.19,12,3.85
1981,4,30,0,25,48.22,176.9,-37.61,33,3.49
1981,5,4,6,27,27.07,171.8,-41.55,12,3.391
1981,5,4,14,11,22.36,176.13,-38.35,12,3.201
1981,5,9,10,14,40.61,175.72,-39.54,12,3.12
1981,5,12,11,3,40.83,172.69,-40.79,12,3.813
1981,5,14,18,33,35.61,171.93,-41.76,12,3.439
1981,5,15,0,56,58.32,175.48,-40.15,12,3.099
1981,5,19,8,9,2.86,171.44,-42.98,12,3.641
1981,5,19,23,5,6.06,174.96,-40.26,12,3.317
1981,5,24,9,10,10.11,175.14,-40.868,31.2,3.15
1981,5,25,15,12,52.9,177.54,-37.86,33,3.66
1981,5,26,4,46,23.38,176.46,-39,33,4.064
1981,5,26,15,24,56.23,176.83,-37.88,12,3.089
1981,5,28,2,50,8.79,178.28,-38.11,33,3.48
1981,5,29,10,7,8.23,176.75,-40.46,12,3.948
1981,6,1,22,28,56,172.31,-40.94,33,3.418
1981,6,5,21,28,2.72,178.9,-37.07,12,3.983
1981,6,9,5,18,52.62,173.72,-41.81,12,3.417
1981,6,10,2,9,13.49,172.8,-42.03,12,3.897
1981,6,10,12,4,56.52,178.36,-39.3,12,3.718
1981,6,11,14,31,19.54,173.61,-42.44,33,4.011
1981,6,12,8,31,33.98,175.59,-40.52,33,3.252
1981,6,12,12,41,16.99,166.86,-45.42,12,4.085
1981,6,13,5,51,38.73,171.65,-43.12,12,3.482
1981,6,14,3,11,25.63,176.39,-39.47,12,3.201
1981,6,18,4,19,54.21,175.91,-37.78,0,4.149
1981,6,18,21,19,39.9,169.51,-44.45,1,4.341
1981,6,20,13,1,11.58,177.6,-38.32,12,3.201
1981,6,21,14,3,18.78,166.91,-44.74,33,3.653
1981,6,24,7,2,49.66,177.24,-38.41,33,3.291
1981,6,25,1,31,4.51,174.675,-41.813,31.2,3.303
1981,6,26,6,24,9.26,177.66,-38.31,12,3.27
1981,6,28,17,34,34.4,174.81,-41.34,28,3.15
1981,6,29,18,4,7.95,169.56,-44.35,4,3.813
1981,7,4,13,35,38.4,168.97,-44.09,12,3.372
1981,7,5,13,34,25.84,177.14,-37.52,12,4.078
1981,7,7,11,23,0.37,171.89,-41.66,12,3.079
1981,7,11,2,6,17.48,175.46,-38.94,12,3.431
1981,7,11,11,31,57.34,174.24,-41.55,12,3.099
1981,7,12,8,58,58.78,178.81,-38.57,33,3.347
1981,7,15,7,14,55.7,173.73,-42.09,18,3.018
1981,7,19,12,45,53.47,179.2,-38.4,33,3.736
1981,7,21,17,22,13.7,166.48,-46.49,12,3.691
1981,7,22,8,52,40.11,170.296,-43.479,2.3,3.1
1981,7,24,13,33,35.8,174.85,-41.14,33,3.797
1981,7,25,6,30,14.8,174.58,-41.26,33,3.439
1981,7,27,8,12,0.71,175.387,-41.089,25.1,3.099
1981,7,30,4,0,29.6,175.61,-39.49,12,3.487
1981,7,31,7,34,5.18,174.38,-40.57,33,3.015
1981,8,1,22,55,29.2,176.95,-37.89,12,3.541
1981,8,3,1,22,19.2,175.35,-39.92,12,3.394
1981,8,5,5,44,4.73,177.68,-37.07,33,3.354
1981,8,5,15,4,46.44,166.02,-44.89,33,3.439
1981,8,7,4,0,9.98,178.68,-37.56,33,3.558
1981,8,8,6,37,32.01,170.39,-44.05,12,3.558
1981,8,9,8,59,14.83,178.1,-38.47,33,3.405
1981,8,10,5,36,34.3,175.6,-40.28,12,3.558
1981,8,14,13,57,22.3,168.3,-44.35,12,3.456
1981,8,14,23,12,18.68,173.93,-40.09,33,3.537
1981,8,16,17,53,12.74,166.62,-46.14,12,3.946
1981,8,20,4,48,45.16,174.57,-40.28,21,3.766
1981,8,24,5,3,26.04,178.33,-38.09,12,3.138
1981,8,27,6,7,56.4,167.18,-45.07,12,4.338
1981,8,28,9,37,0.56,178.62,-38.08,33,3.15
1981,8,28,15,13,19.05,172.37,-42.09,12,3.478
1981,8,30,16,39,7.03,173.39,-41.28,33,3.12
1981,9,1,1,42,24,167.94,-44.41,12,3.303
1981,9,1,2,45,48.83,172.59,-41.86,12,3.364
1981,9,2,17,26,29.14,168.08,-44.31,12,3.643
1981,9,6,5,22,9.9,172.83,-42.48,12,3.048
1981,9,6,13,33,10.61,175.73,-39.48,12,3.374
1981,9,6,14,2,37.16,167.1,-46.74,12,3.469
1981,9,7,17,4,27.42,175.05,-40.11,12,3.15
1981,9,7,20,11,54.59,175.34,-39.71,33,3.67
1981,9,9,1,54,32.67,166.99,-45.23,12,3.227
1981,9,10,21,27,50.61,166.63,-46.27,12,3.723
1981,9,12,21,16,53.67,167.69,-45.02,30,3.074
1981,9,14,10,5,3.17,176.85,-37.89,3,3.293
1981,9,15,6,42,30.63,166.86,-45.2,12,3.949
1981,9,16,14,41,39.21,171.86,-41.66,12,3.783
1981,9,16,22,14,45.39,172.88,-42.16,33,4.035
1981,9,17,7,42,15.91,174.3,-40.64,33,3.245
1981,9,17,20,24,29.99,166.61,-46.41,12,3.954
1981,9,17,20,29,19.88,173.83,-39.17,12,3.11
1981,9,18,3,31,18.72,173.89,-38.84,12,3.66
1981,9,18,4,8,2.49,179.35,-38.22,12,3.326
1981,9,18,11,55,39.72,179.52,-37.94,12,3.804
1981,9,18,20,15,37.78,178.56,-38,18,4.37
1981,9,19,17,1,50.6,171.7,-43.23,12,3.48
1981,9,20,0,0,44.17,177.7,-40.68,12,3.222
1981,9,21,2,25,42.99,174.48,-40.34,12,3.099
1981,9,21,21,11,57.16,176.42,-40.25,33,3.354
1981,9,22,20,5,9.77,172.52,-42.48,12,3.172
1981,9,27,14,50,28.52,178.58,-37.83,33,3.405
1981,9,28,19,1,41.59,167.24,-45.17,29,3.67
1981,9,29,14,12,26.96,179.27,-38.54,33,3.477
1981,10,3,2,3,39.71,177.9,-38.87,27,3.27
1981,10,4,17,9,37.75,167.58,-45.1,12,3.201
1981,10,6,2,35,23.2,171.44,-43.29,12,3.367
1981,10,6,18,53,49.65,174.15,-40.4,33,3.609
1981,10,16,23,41,41.09,173.85,-39.11,12,3.482
1981,10,17,11,46,24.81,175.91,-37.87,12,3.176
1981,10,18,20,55,40.45,174.86,-41.69,30,3.344
1981,10,21,8,24,19.2,172.73,-41.87,33,3.707
1981,10,22,17,56,8.86,177.79,-38.58,33,3.558
1981,10,24,13,48,55.71,172.83,-41.82,12,4.119
1981,10,27,6,23,29.69,174.28,-40.63,12,3.252
1981,10,27,12,54,6.97,171.88,-41.64,12,3.393
