,id,origin_time,latitude,longitude,depth,magnitude,counts,catalog_id,region_id,mag_id
324,b'ushis3186',68076788599,36.553,-121.093,8.0,5.22,1,,2652,12
325,b'ci3321488',69640141160,32.3503333,-115.586,6.0,4.48,1,,6761,4
326,b'ci3321501',70924445230,36.9248333,-120.1008333,6.0,4.09,1,,3508,0
327,b'ci3321101',81045077210,34.7898333,-118.892,3.7,4.31,1,,4728,3
328,b'ci3320977',84477880250,36.5535,-121.3788333,6.0,4.81,1,,2376,8
329,b'ci3320965',86624019840,31.8515,-117.4245,6.0,4.19,1,,5610,1
330,b'ushis3209',86941802200,36.8,-121.533,8.0,4.88,1,,2199,8
331,b'ci12277867',89126557890,31.7628333,-114.5085,6.0,4.0,1,,7240,0
332,b'ci12277871',89127497870,31.75,-114.5,6.0,4.0,1,,7240,0
333,b'ushis3212',90555013800,40.3,-124.67,23.0,4.8,1,,221,8
334,b'ci3320433',95939007900,36.556,-121.6151667,6.0,4.19,1,,2109,1
335,b'usp00000ft',98147434400,36.841,-115.94,5.0,4.2,1,,6589,2
336,b'usp00000kd',98968521700,36.805,-115.882,6.0,4.3,1,,6644,3
337,b'ci3320341',99153956140,33.979,-119.0501667,10.0,5.3,1,,4556,13
338,b'ci3320007',107307994130,32.602,-118.0905,6.0,4.12,1,,5217,1
339,b'usp0000252',108720949900,37.224,-116.332,5.0,4.8,1,,6364,8
340,b'ci3319553',111484820170,34.4308333,-116.8533333,6.0,4.49,1,,6029,4
341,b'ci3319386',113527756660,33.9568333,-119.4748333,16.92,5.14,1,,4159,11
342,b'usp000031j',113710705800,40.26,-124.233,2.0,5.1,1,,395,11
343,b'usp00003dd',116563188200,37.641,-118.889,11.0,4.2,1,,4757,2
344,b'ci3319366',116789439150,32.896,-116.2293333,8.63,4.65,1,,6378,6
345,b'usp00003eb',116902995300,36.648,-119.387,18.0,4.1,1,,4285,1
346,b'usp00003f1',117079734100,38.6,-122.152,2.0,4.2,1,,1709,2
347,b'usp00003nu',118490847400,37.195,-121.575,6.0,4.6,1,,2203,6
348,b'ci3319246',119631235000,31.7808333,-115.854,6.0,4.34,1,,6593,3
349,b'usp00003ux',119720067400,37.6,-118.98,2.0,4.2,1,,4692,2
350,b'ci3318971',120693601400,32.5973333,-118.1871667,6.0,4.47,1,,5150,4
351,b'usp000044k',121923579000,39.343,-123.363,18.0,4.8,1,,871,8
352,b'usp000044y',121976233500,37.198,-122.007,17.0,4.2,1,,1776,2
353,b'usp00004m1',125349163500,40.625,-124.597,30.0,5.2,1,,266,12
354,b'ci3318515',126366596220,35.5271667,-117.2566667,2.0,4.0,1,,5780,0
355,b'usp00004u9',126712523200,41.122,-121.493,5.0,4.5,1,,2332,5
356,b'nc1018364',127048944720,36.9618333,-121.5843333,7.063,4.4,1,,2201,4
357,b'ci3318571',128235721000,35.0335,-119.0791667,6.0,4.05,1,,4567,0
358,b'usp000056s',129349923400,40.374,-125.236,18.0,4.9,1,,13,9
359,b'nc1018697',129724060500,36.5618333,-121.1515,5.988,4.0,1,,2559,0
360,b'nc1018729',130038556570,36.7305,-121.3833333,2.247,4.14,1,,2378,1
361,b'nc1018730',130047602150,36.73,-121.384,3.137,4.28,1,,2378,2
362,b'nc1018791',130589716100,36.6248333,-121.1653333,7.464,4.16,1,,2560,1
363,b'nc1018840',131125503450,36.0266667,-120.588,5.973,4.23,1,,3117,2
364,b'ci3320111',132022471630,34.386,-118.3848333,8.63,4.37,1,,5039,3
365,b'usp00005n3',132681461800,40.34,-124.723,33.0,4.7,1,,182,7
366,b'ci3318502',134390570160,34.5521667,-116.394,6.0,4.05,1,,6337,0
367,b'nc1019243',134563660460,36.5663333,-121.1576667,2.066,4.31,1,,2559,3
368,b'usp00005wm',134564970500,40.373,-125.309,33.0,4.5,1,,2,5
369,b'nc1019248',134604452270,36.5578333,-121.1026667,8.624,4.35,1,,2559,3
370,b'nc1019257',134677728190,36.0186667,-120.8815,15.221,4.14,1,,2834,1
371,b'nc1019265',134757451419,36.5883333,-121.185,4.688,4.23,1,,2559,2
372,b'nc1019369',135617577850,35.9855,-121.042,11.235,4.24,1,,2646,2
373,b'nc1019423',136096802410,36.4691667,-121.0106667,7.725,4.38,1,,2651,3
374,b'nc1019480',136532706240,36.5856667,-121.183,4.598,4.01,1,,2559,0
375,b'nc1019574',137431215300,36.879,-121.6153333,7.721,4.3,1,,2112,3
376,b'nc1019703',138572032020,36.4708333,-121.0433333,0.953,4.11,1,,2651,1
377,b'nc1019708',138627622880,36.2483333,-120.8226667,5.241,4.27,1,,2836,2
378,b'usp00006hh',138878359700,39.852,-120.91,2.0,4.6,1,,2778,6
379,b'nc1019742',138985352620,36.196,-120.7666667,6.671,4.18,1,,2929,1
380,b'nc1019746',139001960460,36.4386667,-121.0166667,5.138,4.38,1,,2651,3
381,b'usp00006jh',139083039900,36.818,-115.87,5.0,4.0,1,,6644,0
382,b'usp00006jj',139087412800,36.817,-115.881,11.0,4.0,1,,6644,0
383,b'ci3318137',140078649960,35.5255,-117.4418333,7.61,4.14,1,,5647,1
384,b'usp00006q6',140081700500,40.446,-125.083,22.0,4.8,1,,73,8
385,b'nc1019861',140108496700,38.5018333,-122.7298333,5.507,4.26,1,,1258,2
386,b'nc1019963',140554809510,36.7405,-121.377,5.589,4.16,1,,2378,1
387,b'nc1019967',140556556630,36.7416667,-121.3755,5.799,4.23,1,,2378,2
388,b'nc1020046',140951090240,36.8728333,-121.4171667,5.739,4.16,1,,2289,1
389,b'nc1020084',141266394330,40.7983333,-124.1075,19.568,4.0,1,,448,0
390,b'usp00006zr',142059658600,40.424,-125.136,12.0,5.4,1,,40,14
391,b'nc1020233',142702120890,36.8396667,-120.7641667,0.933,4.24,1,,2936,2
392,b'usp000073z',142945797500,40.372,-125.182,1.0,5.0,1,,39,10
393,b'usp00007aj',144021404500,40.357,-125.278,10.0,4.4,1,,13,4
394,b'ci3318033',144401946860,34.627,-116.3001667,6.0,4.26,1,,6338,2
395,b'ci3318027',144405413600,34.6353333,-116.3345,6.0,4.15,1,,6338,1
396,b'nc1020613',146148438370,36.5191667,-120.6918333,11.113,4.4,1,,3027,4
397,b'nc1020615',146148678830,36.5111667,-120.7163333,7.874,4.03,1,,2933,0
398,b'nc1020619',146149400310,36.5165,-120.7095,7.874,4.08,1,,2933,0
399,b'nc1020621',146149756800,36.5148333,-120.7063333,8.034,4.09,1,,2933,0
400,b'nc1020725',146830358650,36.4103333,-120.993,9.501,4.13,1,,2744,1
401,b'nc1020771',147081329610,36.8203333,-121.3516667,5.548,4.43,1,,2379,4
402,b'nc1020815',147589869790,36.5521667,-120.5285,12.303,4.84,1,,3122,8
403,b'nc1020880',147926901040,36.7081667,-121.3411667,1.882,4.15,1,,2378,1
404,b'nc1020882',147936991740,36.2521667,-120.8273333,6.041,4.07,1,,2836,0
405,b'nc1020918',148252879880,36.6275,-121.236,5.51,4.4,1,,2468,4
406,b'usp000086x',149650008900,39.914,-120.788,10.0,4.7,1,,2967,7
407,b'nc1021300',150835431190,40.3351667,-124.5036667,22.279,4.3,1,,263,3
408,b'nc1021500',152172083610,37.1616667,-121.555,6.556,4.19,1,,2203,1
409,b'nc1021661',153150542420,36.3455,-120.9176667,3.812,4.08,1,,2743,0
410,b'nc1021706',153443537110,36.5205,-120.631,9.24,4.43,1,,3027,4
411,b'nc1021715',153528542040,36.5175,-120.3151667,3.512,4.4,1,,3312,4
412,b'nc1021740',153702059810,36.6758333,-121.2996667,4.162,4.34,1,,2468,3
413,b'nc1021806',154083251360,36.5533333,-120.519,11.342,4.02,1,,3122,0
414,b'usp00008xu',154894565600,40.318,-125.128,10.0,4.5,1,,39,5
415,b'nc1021945',154894631080,40.4306667,-124.8765,42.582,4.1,1,,145,1
416,b'nc1021949',154911684590,36.9201667,-121.4673333,5.336,5.2,1,,2290,12
417,b'nc1021964',154917430020,36.9271667,-121.4645,4.316,4.27,1,,2290,2
418,b'nc1021968',154919046850,36.9246667,-121.468,3.586,4.0,1,,2290,0
419,b'nc1022022',155174499750,36.9246667,-121.4601667,5.066,4.01,1,,2290,0
420,b'nc1022082',155467959220,36.0083333,-120.8823333,12.715,4.36,1,,2834,3
421,b'nc1022086',155481387760,36.914,-121.469,8.084,4.11,1,,2290,1
422,b'ci3317549',155563988430,32.6988333,-115.4208333,15.0,4.34,1,,6816,3
423,b'nc1022393',157753320940,36.9335,-121.4606667,9.074,4.3,1,,2290,3
424,b'nc1022464',158239032140,35.9443333,-120.5136667,9.673,4.4,1,,3116,4
425,b'nc1022498',158722628520,40.3295,-124.405,33.477,4.5,1,,306,5
426,b'ci3037348',158793733480,32.693,-118.04,6.0,4.84,1,,5217,8
427,b'ci3037421',159712216880,32.924,-115.49,9.36,4.13,1,,6819,1
428,b'ci3037430',159713749270,32.915,-115.492,10.32,4.39,1,,6819,3
429,b'ci3037447',159723940510,32.939,-115.497,9.6,4.23,1,,6819,2
430,b'ci3037458',159728550020,32.952,-115.494,13.56,4.84,1,,6819,8
431,b'nc1022628',159732970330,36.9146667,-121.4693333,7.206,4.33,1,,2290,3
432,b'nc1022638',159753613080,36.0001667,-119.9635,13.213,4.06,1,,3692,0
433,b'ci3037600',159892261490,32.986,-115.516,15.41,4.3,1,,6767,3
434,b'nc1022677',160149200850,40.49,-125.2253333,5.41,4.8,1,,14,8
435,b'ci3037845',161268677410,34.406,-116.643,3.42,4.33,1,,6154,3
436,b'nc1022861',161832504800,40.6321667,-125.1901667,9.725,4.21,1,,42,2
437,b'ci3037927',162414423350,32.188,-115.476,6.0,4.26,1,,6811,2
438,b'usp0000a2j',162832500000,37.106,-116.056,0.0,5.7,1,,6536,17
439,b'nc1023052',163078495770,36.9336667,-121.4591667,5.695,4.2,1,,2290,2
440,b'nc1023521',166626376020,36.7765,-121.498,9.407,4.16,1,,2288,1
441,b'ci3076282',166958313450,35.773,-118.606,3.15,4.06,1,,4865,0
442,b'nc1023633',167489184600,36.0335,-120.5856667,8.573,4.19,1,,3117,1
443,b'ci3076368',167876265820,31.853,-114.81,6.0,4.91,1,,7104,9
444,b'ci3021953',168285802900,35.218,-117.617,1.0,4.25,1,,5511,2
445,b'nc1023780',168662131260,40.428,-124.7545,22.771,4.2,1,,183,2
446,b'ci3022027',169172495600,35.007,-119.097,24.05,4.56,1,,4567,5
447,b'nc1023881',169452355670,36.5911667,-121.0888333,10.869,4.01,1,,2652,0
448,b'nc1023883',169465121850,36.5968333,-121.2068333,8.702,4.06,1,,2467,0
449,b'nc1023979',170230548260,37.194,-120.9676667,1.168,4.34,1,,2751,3
450,b'ci3022138',170818728740,34.512,-116.488,0.11,5.28,1,,6278,12
451,b'ci3022245',171211605060,35.052,-119.0,1.0,4.09,1,,4567,0
452,b'nc1024126',171351098980,40.9953333,-125.302,4.878,4.0,1,,8,0
453,b'nc1024130',171362783510,40.5415,-124.2763333,23.13,5.3,1,,398,13
454,b'nc1024219',171395012320,40.5396667,-124.2926667,22.1,4.0,1,,398,0
455,b'nc1024249',171481253120,40.5175,-124.3458333,24.06,4.0,1,,352,0
456,b'nc1024416',172345819200,37.1861667,-120.9483333,-0.081,4.1,1,,2751,1
457,b'ci3022719',172475303870,32.771,-115.434,15.57,4.09,1,,6817,0
458,b'ci3022740',172534540800,32.775,-115.432,15.06,4.17,1,,6817,1
459,b'ci3022826',172765095230,31.616,-115.687,6.0,4.01,1,,6701,0
460,b'usp0000bt0',173086003800,37.216,-116.401,5.0,4.6,1,,6305,6
461,b'usp0000bte',173180853800,37.287,-116.455,5.0,4.4,1,,6305,4
462,b'usp0000buv',173422231900,37.281,-116.355,5.0,4.5,1,,6364,5
463,b'usp0000bv2',173470448800,37.216,-116.427,5.0,4.7,1,,6305,7
464,b'nc1024807',174778511590,36.9123333,-121.4648333,7.6,4.1,1,,2290,1
465,b'ci3023015',174853484710,31.812,-115.733,6.0,5.19,1,,6649,11
466,b'nc1024985',176142438110,39.4525,-121.548,5.509,4.7,1,,2226,7
467,b'nc1024998',176156404820,39.4321667,-121.5458333,4.388,4.5,1,,2226,5
468,b'nc71105799',176156412900,39.4321667,-121.5458333,4.97,5.7,1,,2226,17
469,b'nc1025015',176160110920,39.4431667,-121.5458333,2.238,4.1,1,,2226,1
470,b'ci3023147',176170447770,33.525,-116.544,14.39,4.9,1,,6207,9
471,b'nc1025133',176232269460,39.4785,-121.485,0.593,4.3,1,,2315,3
472,b'nc1025135',176233404360,39.4806667,-121.4885,0.223,4.0,1,,2315,0
473,b'nc1025145',176242936570,39.4493333,-121.4795,1.716,5.1,1,,2315,11
474,b'nc1025150',176245136010,39.4378333,-121.4848333,1.506,5.2,1,,2315,12
475,b'nc1025175',176255764520,36.426,-120.3971667,17.041,4.52,1,,3311,5
476,b'nc1025179',176259785900,39.4861667,-121.5191667,7.132,4.6,1,,2226,6
477,b'nc1025186',176266028960,39.4796667,-121.5093333,5.318,4.1,1,,2226,1
478,b'nc1025192',176268633540,36.4306667,-120.393,16.945,4.41,1,,3311,4
479,b'nc1025205',176277437340,36.4326667,-120.3901667,13.235,4.0,1,,3311,0
480,b'nc1025207',176278053650,36.4348333,-120.4046667,17.445,4.16,1,,3216,1
481,b'nc1025212',176279717590,36.4466667,-120.4468333,17.275,4.9,1,,3216,9
482,b'usp0000cak',176279872000,36.467,-120.35,5.0,4.1,1,,3311,1
483,b'nc1025216',176280525090,36.4673333,-120.4005,10.965,4.63,1,,3216,6
484,b'nc1025223',176284780140,36.4491667,-120.3853333,6.915,4.08,1,,3311,0
485,b'ci3023209',176304775570,31.763,-115.81,18.02,4.6,1,,6593,6
486,b'nc1025262',176317115320,36.4461667,-120.3983333,10.785,4.4,1,,3311,4
487,b'nc1025370',176529030180,39.4961667,-121.5395,8.664,4.7,1,,2226,7
488,b'nc1025425',176595794910,37.0593333,-121.4938333,3.928,4.0,1,,2291,0
489,b'nc1025468',176713250260,39.5011667,-121.512,8.066,4.9,1,,2227,9
490,b'nc1025502',176768623630,36.4638333,-120.3701667,10.635,4.01,1,,3311,0
491,b'nc1025563',176879800470,37.4198333,-120.0195,0.853,4.2,1,,3609,2
492,b'nc1025601',176969496630,39.4583333,-121.4861667,1.915,4.3,1,,2315,3
493,b'nc1025739',177373671720,36.4625,-120.4183333,11.635,4.6,1,,3216,6
494,b'nc1025748',177400089480,39.469,-121.5338333,7.614,4.0,1,,2226,0
495,b'nc1025768',177467067500,37.6315,-118.7746667,4.008,4.2,1,,4821,2
496,b'nc1025782',177497572820,36.4425,-120.3835,16.225,4.13,1,,3311,1
497,b'ci3023350',177842773330,31.807,-115.787,6.0,4.21,1,,6649,2
498,b'nc1025860',177862782410,36.4385,-120.3793333,16.485,4.35,1,,3311,3
499,b'nc1025980',178365222460,36.6435,-121.2585,4.232,4.08,1,,2468,0
500,b'nc1026025',178533040710,36.4753333,-120.413,10.867,4.79,1,,3216,7
501,b'usp0000cnm',178716459700,40.95,-119.113,33.0,4.2,1,,4526,2
502,b'nc1026150',179212620920,36.5785,-121.1158333,8.011,4.22,1,,2559,2
503,b'nc1026218',179462622050,40.903,-124.5895,21.144,4.6,1,,269,6
504,b'nc1026327',179875258990,35.9976667,-120.5448333,10.405,4.8,1,,3116,8
505,b'nc1026581',180930667130,39.4883333,-121.5308333,9.073,4.0,1,,2226,0
506,b'nc1026625',181089278140,39.52,-121.5381667,8.417,4.6,1,,2227,6
507,b'nc1026823',181643673220,36.5761667,-121.1755,5.091,4.0,1,,2559,0
508,b'nc1026870',181834561070,36.235,-120.7976667,8.26,4.17,1,,2930,1
509,b'nc1026965',182379161810,36.4771667,-121.0468333,3.793,4.05,1,,2651,0
510,b'nc1027451',185078190210,35.7711667,-121.1078333,13.229,4.79,1,,2551,7
511,b'nc1027465',185189389480,40.5768333,-124.4291667,22.451,4.8,1,,308,8
512,b'ci3006356',185264007630,34.305,-116.331,7.63,4.48,1,,6335,4
513,b'nc1027519',185390980250,40.6246667,-125.3146667,4.607,5.0,1,,5,10
514,b'nc1027556',185549879520,36.9375,-121.434,4.783,4.4,1,,2290,4
515,b'nc1027897',187515340600,40.5046667,-125.273,4.685,4.1,1,,15,1
516,b'ci3006584',187812979940,34.292,-116.327,2.27,4.21,1,,6334,2
517,b'nc1027981',188185370080,36.0251667,-120.5803333,4.79,4.15,1,,3117,1
518,b'nc1027986',188202346690,36.074,-120.2481667,8.931,4.02,1,,3403,0
519,b'ci3006695',188723932180,32.861,-116.265,13.26,4.02,1,,6378,0
520,b'ci3001636',189364812910,33.972,-117.896,10.25,4.38,1,,5364,3
521,b'usp0000e9k',189566298300,37.294,-116.366,5.0,4.1,1,,6364,1
522,b'usp0000ebz',189965659900,37.306,-116.358,5.0,4.5,1,,6365,5
523,b'ci3001715',190126696370,32.128,-115.447,12.0,4.99,1,,6811,9
524,b'ci3001721',190170328220,32.095,-115.469,12.99,4.17,1,,6810,1
525,b'nc1028356',190503838960,36.087,-120.2355,10.471,4.9,1,,3403,9
526,b'ci3001788',190699133450,32.111,-115.473,12.0,4.81,1,,6811,8
527,b'usp0000ehh',190762773400,37.281,-116.405,5.0,4.3,1,,6305,3
528,b'nc1028446',190774823710,40.7256667,-124.458,23.649,4.1,1,,310,1
529,b'usp0000eht',190797617900,37.309,-116.433,5.0,4.4,1,,6306,4
530,b'nc1028485',190994378740,40.445,-125.1491667,7.491,4.6,1,,40,6
531,b'nc1028563',191455207700,40.4483333,-125.0973333,10.272,4.0,1,,73,0
532,b'usp0000er6',191455265400,40.333,-125.257,33.0,4.4,1,,13,4
533,b'ci3001867',191551256580,32.019,-115.483,12.0,4.56,1,,6810,5
534,b'usp0000ewa',192154468400,37.331,-116.362,5.0,4.0,1,,6365,0
535,b'usp0000ey9',192417264200,37.319,-116.367,5.0,4.2,1,,6365,2
536,b'usp0000eyx',192526615600,37.249,-116.388,5.0,4.3,1,,6364,3
537,b'nc1028784',192997664350,36.8036667,-121.2641667,4.246,4.03,1,,2470,0
538,b'usp0000f3m',193447097600,37.311,-116.484,5.0,4.0,1,,6306,0
539,b'usp0000fck',195252847200,37.321,-116.293,5.0,4.1,1,,6423,1
540,b'ci3002363',195792059150,32.097,-115.467,14.13,4.03,1,,6810,0
541,b'ci3002370',195825636300,32.073,-115.457,13.88,4.3,1,,6810,3
542,b'nc1029152',195883312510,36.815,-121.1343333,6.508,4.3,1,,2562,3
543,b'usp0000fgz',196071423200,37.196,-116.577,5.0,4.1,1,,6243,1
544,b'usp0000fhj',196150984900,37.354,-116.688,5.0,4.0,1,,6183,0
545,b'usp0000fjz',196397286100,37.326,-116.464,5.0,4.4,1,,6306,4
546,b'ci3002657',197824897990,34.358,-118.673,15.1,4.47,1,,4851,4
547,b'ci3002745',198314707620,31.883,-116.171,6.0,4.18,1,,6426,1
548,b'nc1029441',198522450900,36.542,-120.7023333,10.67,4.16,1,,2933,1
549,b'ci152913',200280129930,32.149,-115.502,14.56,4.07,1,,6759,0
550,b'nc1029766',201574311350,40.416,-124.4521667,16.973,4.0,1,,307,0
551,b'nc1029781',201721179280,36.4745,-120.5395,11.831,4.6,1,,3121,6
552,b'usp0000grv',202955558600,36.577,-116.366,5.0,4.1,1,,6357,1
553,b'usp0000grw',202955833100,36.604,-116.328,5.0,4.0,1,,6358,0
554,b'ci153293',203488740640,31.642,-115.559,6.0,4.11,1,,6754,1
555,b'usp0000gz3',204113724000,40.394,-120.518,5.0,4.4,1,,3160,4
556,b'usp0000h1d',204479084300,40.418,-120.578,5.0,4.7,1,,3161,7
557,b'nc1030291',205090258950,36.0005,-120.5643333,4.559,4.05,1,,3117,0
558,b'nc1030349',205473317910,39.405,-121.5211667,4.895,4.1,1,,2226,1
559,b'ci153564',205820324510,31.615,-115.724,6.0,4.38,1,,6647,3
560,b'ci153821',207767927560,34.896,-116.549,1.79,4.32,1,,6220,3
561,b'usp0000hph',207821647400,38.381,-118.185,8.0,4.8,1,,5208,8
562,b'ci3001481',208625095480,33.492,-116.522,20.84,4.3,1,,6206,3
563,b'nc1031089',209426752140,37.8023333,-121.9621667,8.369,4.0,1,,1865,0
564,b'nc1031199',209872946270,36.5425,-121.1061667,3.336,4.0,1,,2559,0
565,b'usp0000jcq',211478890800,40.232,-124.522,33.0,4.8,1,,262,8
566,b'nc1031509',211478952070,40.3128333,-124.5081667,26.751,4.0,1,,263,0
567,b'ci150626',213674967980,33.348,-116.205,9.87,4.18,1,,6383,1
568,b'nc1031939',214489625350,40.6486667,-125.355,4.722,4.01,1,,5,0
569,b'ci150750',214507611990,32.667,-117.955,30.55,4.29,1,,5284,2
570,b'ci149237',215952097790,33.115,-115.616,4.61,5.06,1,,6716,10
571,b'ci149310',215964770460,33.124,-115.613,14.22,4.39,1,,6716,3
572,b'ci152235',217533311600,33.95,-118.629,11.85,4.16,1,,4847,1
573,b'nc1032447',217855172070,41.0351667,-124.9496667,41.78,6.3,1,,114,23
574,b'nc1032450',217856538920,41.1965,-124.8778333,32.941,4.0,1,,152,0
575,b'usp0000kgp',217910987000,40.998,-120.447,5.0,5.0,1,,3261,10
576,b'nc1032520',218003431090,40.8233333,-124.736,29.365,4.2,1,,187,2
577,b'nc1032579',218359552150,36.621,-121.2281667,4.774,4.57,1,,2468,5
578,b'nc1032963',220434270090,40.4755,-125.1301667,2.16,4.1,1,,40,1
579,b'usp0000m2w',221385279000,36.82,-115.877,5.0,4.1,1,,6644,1
580,b'nc1033151',221561893050,37.9206667,-122.1578333,13.783,4.0,1,,1703,0
581,b'nc1033154',221564286760,37.9261667,-122.1606667,11.963,4.3,1,,1703,3
582,b'ci3332408',222347599800,32.5135,-115.2133333,10.0,4.27,1,,6918,2
583,b'nc1033675',223658772310,40.6925,-124.9563333,4.346,4.3,1,,110,3
584,b'nc1033677',223670878510,39.0921667,-120.0068333,7.301,4.0,1,,3625,0
585,b'nc1033734',224018755910,40.4148333,-124.5355,25.731,4.0,1,,264,0
586,b'nc1034064',225421063250,40.62,-124.635,21.766,4.4,1,,225,4
587,b'nc1034069',225440645740,38.4903333,-119.2806667,2.907,4.8,1,,4402,8
588,b'nc1034786',229650503560,40.4335,-124.8165,28.23,4.1,1,,145,1
589,b'nc1035541',235708986140,37.633,-121.6638333,11.197,4.4,1,,2120,4
590,b'nc1035698',236987542190,40.6563333,-125.3496667,5.102,4.18,1,,5,1
591,b'nc1035779',237519808940,40.3225,-123.7303333,29.127,4.3,1,,650,3
592,b'nc1035885',238110572370,40.4631667,-125.1133333,8.58,4.7,1,,40,7
593,b'usp0000q0v',239863901500,37.58,-117.71,2.0,4.0,1,,5467,0
594,b'ci3334224',240200366140,34.3706667,-118.4583333,10.84,4.37,1,,4976,3
595,b'ci3334905',243984504350,34.4591667,-118.4178333,13.26,4.02,1,,4977,0
596,b'nc1037196',245359564190,38.0543333,-118.7796667,8.96,4.0,1,,4825,0
597,b'ci3336061',248321148080,32.8128333,-115.479,10.0,4.04,1,,6818,0
598,b'ci3336201',248358020050,32.8045,-115.456,10.0,4.09,1,,6818,0
599,b'nc1037808',249081353310,39.4093333,-123.2566667,14.565,4.8,1,,934,8
600,b'nc1038147',251032528790,36.5915,-121.198,8.254,4.2,1,,2559,2
601,b'nc1038377',252314700150,40.7335,-125.0276667,3.987,4.1,1,,76,1
602,b'nc1038438',252571164280,40.7731667,-124.8393333,24.225,4.0,1,,148,0
603,b'ci3337638',257576070980,34.549,-116.7645,2.15,4.2,1,,6093,2
604,b'ci3337861',258508671290,32.6011667,-115.2935,10.0,4.7,1,,6919,7
605,b'ci3337866',258510618030,32.322,-115.1181667,6.0,4.71,1,,6965,7
606,b'ci3337924',258576142900,32.175,-115.095,6.0,4.8,1,,7012,8
607,b'ci3338092',258861070490,32.3378333,-115.1255,6.0,4.1,1,,6965,1
608,b'nc1039465',259720024410,39.2088333,-123.1565,11.584,4.5,1,,995,5
609,b'nc1040130',263202580430,41.1788333,-124.8498333,-0.084,4.2,1,,152,2
610,b'ci3339262',263250195770,32.2641667,-115.3096667,10.0,5.03,1,,6864,10
611,b'ci3339290',263356898500,32.181,-115.319,10.0,4.14,1,,6863,1
612,b'nc1040220',263673027430,40.3873333,-124.9661667,10.741,4.0,1,,107,0
613,b'nc1040389',264807727630,40.3425,-124.4858333,29.221,4.6,1,,306,6
614,b'nc1040451',265250807180,40.6093333,-125.207,7.94,4.8,1,,16,8
615,b'nc1040490',265574298560,40.3795,-125.0921667,2.75,4.0,1,,72,0
616,b'ci3339828',265910583810,33.3995,-116.6748333,16.69,4.42,1,,6143,4
617,b'ci3340018',266818891950,35.041,-119.1288333,11.0,4.16,1,,4467,1
618,b'nc1040716',267059103580,40.5433333,-124.5165,23.405,4.2,1,,265,2
619,b'nc1040881',268228677030,36.8986667,-122.1695,10.578,4.2,1,,1692,2
620,b'nc1041316',270810154290,41.4298333,-121.8496667,1.148,4.6,1,,1985,6
621,b'usp0000vvq',270810310200,41.404,-121.914,2.0,4.2,1,,1901,2
622,b'nc1041317',270812805149,41.3646667,-121.8608333,-1.162,4.5,1,,1984,5
623,b'nc1041318',270815193459,41.3755,-121.8845,3.978,4.2,1,,1984,2
624,b'usp0000w1a',271835748000,41.43,-121.891,2.0,4.3,1,,1985,3
625,b'usp0000w1b',271835825000,41.43,-121.892,2.0,4.1,1,,1985,1
626,b'usp0000w1c',271835902000,41.43,-121.892,2.0,4.1,1,,1985,1
627,b'ci10012262',271896892910,34.3136667,-119.706,18.0,5.08,1,,3869,10
628,b'usp0000w2e',271979561600,41.42,-121.895,2.0,4.2,1,,1985,2
629,b'ci3341175',272367064690,32.2506667,-116.8896667,6.0,4.01,1,,6007,0
630,b'nc1041933',273197685970,37.3551667,-121.7121667,8.311,4.1,1,,2030,1
631,b'nc1042087',273794093350,38.795,-119.7888333,4.607,4.5,1,,3913,5
632,b'nc1042090',273794615600,38.7995,-119.7996667,1.807,4.1,1,,3913,1
633,b'nc1042214',274121987120,38.6305,-121.9026667,10.303,4.2,1,,1873,2
634,b'ci3313447',274894698130,37.1526667,-122.5705,6.0,4.15,1,,1388,1
635,b'nc1042591',276367367750,37.5188333,-118.7038333,3.078,5.18,1,,4820,11
636,b'usp0000wue',276368344600,37.534,-118.633,12.0,4.4,1,,4883,4
637,b'nc1042592',276370290970,37.5586667,-118.6475,2.609,4.2,1,,4883,2
638,b'nc1042593',276370742460,37.5528333,-118.6553333,15.629,5.1,1,,4883,11
639,b'nc1042596',276371206490,37.5496667,-118.696,3.556,4.2,1,,4883,2
640,b'nc1042601',276373362010,37.572,-118.628,2.329,4.4,1,,4883,4
641,b'nc1042610',276398266840,37.5271667,-118.6561667,2.649,4.6,1,,4883,6
642,b'nc1042612',276417689800,37.5253333,-118.6386667,2.619,4.4,1,,4883,4
643,b'usp0000wvf',276429406800,41.015,-122.01,2.0,4.2,1,,1815,2
644,b'usp0000ww8',276555881900,41.118,-122.05,2.0,4.0,1,,1816,0
645,b'nc1042626',276557193420,40.4688333,-124.4355,24.949,4.6,1,,307,6
646,b'usp0000wzx',277152432300,41.09,-122.052,2.0,4.0,1,,1815,0
647,b'nc1042855',277329314280,40.4613333,-125.2271667,56.457,4.3,1,,14,3
648,b'nc1042862',277359785930,40.4835,-125.158,54.783,4.2,1,,40,2
649,b'nc1043022',278276441240,37.5613333,-118.6741667,24.149,4.0,1,,4883,0
