y,month,d,h,minute,s,lon,lat,depth,mw
1978,6,6,2,47,57.23,178.82,-35.52,283,3.5295
1984,3,7,18,48,46.52,178.68,-35.78,283,3.5795
1975,4,15,17,43,53.14,176.01,-37.9,283,3.6152
1969,10,28,9,45,42.42,178.74,-35.78,283,3.6223
1977,7,18,0,54,24.26,176.67,-37.43,283,3.7335
1971,6,10,4,36,1.79,177.14,-36.72,283,4.2098
1995,8,6,20,6,42.288,177.3808,-36.4487,282.2512,3.616
2002,2,8,7,9,38.937,176.8043,-37.1343,282.22,3.5379
1990,11,25,9,53,35.419,179.0344,-34.9938,282.1961,3.5763
1984,7,24,13,47,9.05,179.17,-35.45,282,3.5431
1974,2,18,20,51,46.66,176.01,-38,282,3.7236
1970,12,21,19,52,48.25,177.08,-36.78,282,3.8185
1977,1,11,13,41,35.74,175.29,-38.57,282,3.8674
1953,9,30,21,14,12.7,176.66,-37.36,282,4.257
1958,9,2,22,11,7.13,178.58,-35.08,282,4.461
1990,4,14,0,29,24.645,175.5771,-38.1658,281.9887,3.8919
1998,7,28,11,13,49.082,176.4463,-37.5665,281.7685,3.6375
2019,12,24,13,38,21.641,180.3547,-32.4087,281.5486,4.5169
1989,1,7,1,53,18.229,177.4488,-36.4858,281.4587,4.0105
2001,5,21,17,54,31.611,175.8168,-37.8102,281.43,3.9471
1990,2,8,7,50,52.893,179.4358,-35.0859,281.3904,3.7098
2006,12,2,3,52,46.369,177.0688,-36.9378,281.2,3.5925
2010,3,15,17,39,2.394,176.6407,-37.0222,281.15,3.5454
1988,3,4,11,23,42.132,180.0257,-33.7152,281.1105,4.2071
2000,11,24,1,5,56.126,179.1286,-35.3595,281.0424,3.9003
1982,12,29,18,5,40.88,177.24,-36.25,281,3.6016
1975,10,19,18,58,16.21,178.8,-35.66,281,3.6709
1974,3,18,15,11,55.61,177.16,-36.93,281,3.9127
2020,6,15,20,56,14.611,179.9914,-32.9855,280.8289,3.6059
2007,10,4,6,17,41.755,176.1788,-37.8723,280.6801,4.5
2005,2,18,12,41,14.496,176.2468,-37.634,280.6,3.6296
1997,1,24,8,55,0.873,177.1378,-36.8142,280.3748,4.1202
2018,12,29,15,57,13.648,180.1974,-32.1663,280.2848,3.9658
1987,1,28,0,49,15.974,175.4605,-38.5734,280.2487,4.1358
1992,2,17,18,27,30.997,177.3777,-36.363,280.179,3.7922
2009,9,1,0,18,4.758,176.9861,-36.9356,280.1698,4.6
2004,8,10,4,14,34.638,176.9525,-36.6507,280.05,3.5268
1972,11,8,14,57,18.2,178.89,-35.77,280,3.5846
1974,2,20,14,30,46.79,178.56,-34.95,280,3.6346
1973,1,20,18,32,28.07,176.47,-37.68,280,3.6417
1986,7,22,17,30,17.11,177.18,-36.72,280,3.6703
1981,8,24,20,44,55.84,179,-35.34,280,3.7151
1966,3,15,16,49,8.2,176.78,-37.12,280,4.5555
1990,12,1,19,30,17.61,176.3875,-37.7618,279.8903,3.6042
1993,3,16,10,54,14.397,176.2307,-37.626,279.7615,4.9673
1976,9,15,20,34,33.41,177.44,-36.69,279,3.6217
1952,5,24,18,2,55.59,176.47,-37.19,279,3.9072
1946,8,18,17,40,23.62,177.12,-37.85,279,4.2132
1973,12,27,6,9,4.35,177.11,-36.74,279,4.6211
2018,3,8,12,17,46.275,176.4266,-37.6201,278.8784,4.4
2007,10,21,16,5,19.517,176.1756,-37.3393,278.8332,3.5475
2011,12,27,17,32,8.594,176.1861,-37.7208,278.0685,3.6316
2002,12,20,8,54,58.483,174.9013,-38.803,278.04,4.3841
1965,2,5,23,31,42.5,178.6,-36.14,278,3.5118
1965,12,21,16,41,25.03,178.59,-36.45,278,3.5679
1973,7,12,14,23,47.62,179.3,-35.44,278,3.7566
1982,9,24,17,14,12.8,178.26,-36.22,278,4.0116
1943,1,9,18,47,56.05,178.29,-35.58,278,4.2665
1975,11,23,7,29,53.11,176.29,-37.58,278,4.4787
2011,12,26,15,29,28.987,178.6874,-35.4509,277.8578,3.7121
2011,6,23,0,31,58.825,176.883,-36.868,277.4986,4.1775
1984,7,26,9,7,45,179.16,-35.37,277,3.5214
1982,7,17,18,55,48.2,177.43,-36.4,277,3.708
1955,7,27,19,34,33.18,176.24,-37.96,277,3.81
1955,1,2,14,0,38.22,177.19,-37.4,277,4.065
2014,9,13,10,51,34.353,178.3208,-35.3966,276.996,3.7451
1998,5,12,5,46,38.402,176.1768,-37.7638,276.9689,3.7581
2015,5,25,17,28,21.087,178.7618,-35.306,276.945,3.6807
1992,12,27,5,55,15.825,176.0523,-37.8856,276.9298,5.194
2020,3,1,19,41,30.735,179.7695,-32.1917,276.8102,4.7409
1997,5,10,11,38,9.178,176.8337,-37.0146,276.7182,3.7026
1993,9,18,15,9,13.608,176.4419,-37.6003,276.5528,3.8141
1995,11,17,6,49,56.738,176.597,-37.506,276.3824,4.0063
1994,11,1,14,28,20.406,176.2471,-37.5972,276.3523,3.5362
1989,12,10,18,52,10.643,176.58,-37.7713,276.2115,3.8057
2006,2,23,4,17,46.358,175.436,-38.2988,276.05,3.5162
1960,2,10,3,12,7.51,175.47,-38.49,276,3.6084
1960,9,3,23,34,26.7,175.93,-37.32,276,3.6084
1986,11,18,10,15,56.86,177.78,-36.26,276,4.4753
1958,3,5,5,36,55.46,178.91,-35.08,276,5.0036
1993,7,7,15,21,16.686,177.4144,-36.3616,275.988,4.5742
2019,10,27,16,44,41.02,176.0879,-37.877,275.6353,4.9
2013,11,2,21,24,50.989,179.803,-32.8206,275.302,3.6834
1996,4,19,4,43,40.279,176.1455,-37.7458,275.1065,3.7125
1993,11,6,23,28,43.933,176.2797,-37.4708,275.0693,3.5188
1998,6,10,20,6,27.918,176.9882,-36.8456,275.0306,3.8279
2007,2,9,13,51,3.439,177.5117,-36.2064,274.9579,4.086
2006,9,9,0,0,36.47,178.8685,-34.8212,274.82,3.8306
1999,9,26,20,49,6.356,179.1481,-36.1273,274.7141,3.6543
2013,9,18,3,30,30.066,177.2803,-36.4346,274.648,3.5779
2014,7,20,8,32,52.65,180.272,-34.5136,274.6146,3.5724
1988,1,18,23,52,36.133,178.649,-35.0072,274.47,4.0047
1995,7,10,12,42,10.191,179.0681,-35.2251,274.2177,3.8441
1975,7,6,4,47,27.89,177.5,-36.78,274,3.5622
1986,12,29,1,43,36.02,177.76,-36.45,274,3.6132
1949,7,12,5,2,19.48,175.92,-37.68,274,3.6641
1979,10,27,19,10,36.95,176.82,-37.27,274,3.6641
1957,1,9,21,37,59.41,175.8,-38.18,274,3.9191
1968,7,15,20,34,33.44,176.69,-37.09,274,4.1516
2003,1,2,13,24,17.997,178.4251,-35.0304,273.545,3.5245
2003,4,24,1,47,58.404,175.3905,-38.0763,273.5,3.8379
2016,8,11,15,31,14.704,175.0798,-38.7876,273.477,3.6623
2019,5,24,4,22,57.401,180.0726,-32.0287,273.4594,3.7036
2005,12,28,1,53,4.74,174.2922,-39.2823,273.39,3.7051
2001,1,23,21,31,49.83,175.4317,-38.1068,273.15,3.5184
1997,6,7,9,8,0.55,176.9492,-36.9725,273.0836,4.163
1979,7,1,11,52,16.55,176.88,-37.33,273,3.5533
1970,11,12,17,27,31.36,176.88,-36.93,273,3.9215
1982,8,25,5,19,5.59,176.75,-37.42,273,3.9358
1961,9,25,14,11,0.41,176.76,-37.3,273,4.3804
1957,3,13,9,11,29.92,175.33,-38.69,273,5.2296
1953,9,29,1,36,51.4,176.48,-37.6,273,6.5429
1998,11,25,17,18,51.774,176.9286,-36.9265,272.6907,3.5622
1988,6,28,19,21,18.267,179.382,-34.2841,272.6901,3.5622
2002,5,24,4,8,0.876,175.2258,-38.4618,272.59,3.5865
1995,12,15,4,5,47.434,175.4912,-38.457,272.3292,3.8456
2006,8,18,10,58,41.205,176.95,-36.7625,272.13,3.6561
1989,12,21,16,17,35.488,175.8649,-38.4322,272.0418,3.5087
1974,3,15,5,56,4.94,176.4,-37.79,272,3.5802
1968,9,14,15,35,36.95,175.16,-38.78,272,3.6434
1962,12,10,18,57,22.8,176.13,-37.84,272,3.7026
1959,10,8,11,3,8.5,178.43,-35.98,272,4.0259
1976,6,4,6,37,58.07,176.77,-37.35,272,4.0677
2006,1,26,7,6,21.569,176.7502,-37.2553,271.87,3.6181
1999,12,19,8,45,49.478,176.8059,-37.0166,271.5688,3.6618
2020,10,7,14,7,42.523,181.6785,-33.7385,271.4955,3.5858
2020,6,26,1,10,15.319,178.9941,-35.0767,271.0641,3.5188
1993,7,27,9,47,20.877,177.1745,-36.8994,271.0629,3.9016
1972,2,18,9,8,40.04,176.77,-36.95,271,3.6642
1967,12,26,14,18,0.69,178.85,-35.53,271,3.7284
1973,7,31,13,45,52.05,178.78,-35.21,271,3.8171
1973,9,6,15,10,13.04,178.84,-35.48,271,3.8844
1971,9,22,20,52,36.9,177.17,-36.72,271,3.9558
1962,11,2,18,47,33.03,175.34,-38.54,271,4.1129
1955,4,20,7,55,14.46,175.24,-38.49,271,4.1302
2000,5,15,5,7,10.063,176.9237,-36.8438,270.8014,3.5698
1992,11,14,2,41,18.453,176.8972,-36.8493,270.5647,3.5316
2010,9,22,11,35,28.206,177.0721,-36.7704,270.4081,4.0233
1987,3,7,12,0,46.319,177.1281,-36.7831,270.3864,3.5035
2004,2,10,12,18,42.351,177.3423,-36.4727,270.33,3.5318
2008,8,26,16,6,5.392,175.2905,-38.295,270.23,3.5898
1995,3,13,11,0,44.868,178.9035,-35.688,270.1617,3.7069
1977,2,14,10,33,13.94,177.89,-36.48,270,3.744
1970,4,25,13,56,42.55,177.08,-36.99,270,3.9093
1985,3,2,18,48,58.53,175.88,-38.19,270,3.9144
1971,1,8,5,22,59.53,177.67,-36.26,270,4.1
1960,9,3,2,19,12.9,176.68,-37.31,270,4.1326
1948,6,7,7,17,40.02,177.99,-37.74,270,4.1836
1961,2,9,22,30,8.4,177.06,-36.97,270,4.1836
1972,10,12,11,19,10.29,175.3,-38.42,270,4.3162
1988,12,6,12,46,2.216,179.0927,-35.3002,269.8285,3.7659
2000,8,13,14,39,38.652,179.222,-35.3492,269.7593,3.7191
1988,10,28,18,42,40.348,176.7456,-37.0219,269.5169,3.5983
2012,3,25,14,43,28.733,181.4474,-32.3049,269.2383,3.8956
1976,3,7,17,26,47,178.16,-36.1,269,3.5017
1979,7,26,23,26,43.42,178.47,-35.26,269,3.5302
1986,3,21,15,5,47.63,177.05,-36.94,269,3.6016
1981,6,13,19,50,40.54,175.51,-38.59,269,3.7209
1976,1,12,6,56,53.36,176.96,-37.33,269,4.0636
1972,9,22,15,31,0.39,178.65,-34.93,269,4.3328
1989,11,6,11,11,17.573,178.5625,-35.1456,268.405,3.5224
1995,3,4,10,1,10.209,179.3147,-34.5429,268.4016,4.3506
1994,11,8,12,37,23.566,175.8083,-37.8769,268.2841,3.7094
2013,1,20,19,38,4.5,179.1347,-34.6592,268.21,3.576
2010,9,5,12,18,20.604,177.7258,-36.0867,268.05,3.9936
1970,3,25,21,37,23.45,177.7,-36.93,268,3.502
1978,11,9,10,59,31.34,177.33,-36.61,268,3.553
1952,10,15,15,32,6.09,175.81,-37.85,268,3.6274
1976,12,22,20,26,6.13,176.96,-36.85,268,4.8913
1955,11,21,21,4,30.68,177.07,-37.27,268,5.4604
2010,4,30,17,4,8.83,177.2755,-36.3488,267.88,3.7211
1989,1,25,10,19,37.326,178.6817,-35.626,267.7737,3.5127
2010,4,5,18,52,11.201,177.1667,-36.2596,267.7578,3.5762
2001,8,28,4,27,16.864,177.0667,-36.9882,267.7488,4.343
2010,8,2,22,44,33.73,176.8944,-36.9967,267.6745,4.3
1987,3,15,21,44,4.228,180.7391,-33.1705,267.667,4.2789
2011,11,24,14,57,25.121,176.9196,-36.8612,267.6603,3.5531
1991,11,12,16,10,38.89,177.0215,-36.8263,267.5424,3.6856
1992,9,17,9,40,13.267,178.9667,-35.3835,267.3965,3.637
2017,6,24,11,58,17.349,176.2949,-37.748,267.0874,4.0529
1989,9,12,21,37,34.051,177.4992,-37.0355,267.0415,3.7052
1973,11,28,13,16,22.61,177.16,-36.7,267,3.6512
1986,9,16,0,29,52.82,177.89,-36.28,267,3.7828
1971,4,15,0,37,26.79,177.2,-36.74,267,5.338
1999,4,17,11,40,9.122,176.8741,-36.9165,266.8208,3.7098
2017,9,30,20,8,32.561,181.5025,-34.224,266.753,4.0606
2002,4,20,11,37,6.751,177.6462,-36.1217,266.72,4.1546
1987,5,8,10,13,22.4,176.6663,-37.2624,266.4165,3.8321
2012,7,15,17,26,59.261,179.6456,-34.6574,266.21,3.6942
1993,4,5,0,12,39.382,176.7959,-37.0691,266.0972,3.7217
1957,2,19,4,4,31.39,175.3,-38.72,266,3.5812
1957,1,8,10,54,33.07,177.28,-36.38,266,3.9891
1974,6,12,15,5,12.58,176.61,-37.55,266,4.239
2003,10,26,20,8,25.901,177.2434,-37.0317,265.8658,3.5407
2005,10,17,12,30,13.674,175.2338,-38.5845,265.73,3.6531
2000,8,2,15,0,53.343,177.0628,-36.9753,265.6904,3.637
2011,1,13,7,46,20.774,178.6713,-35.3147,265.67,4.5
2011,2,26,4,9,37.778,178.2128,-35.9273,265.45,3.5316
2012,2,2,2,35,47.722,179.6717,-34.664,265.385,3.6912
1989,2,6,7,19,59.19,178.8657,-35.1727,265.3829,3.5082
1996,11,22,15,33,8.87,175.4154,-38.0581,265.3461,3.5256
2008,2,12,3,1,16.709,178.575,-35.0443,265.2219,3.6636
1976,8,11,4,23,24.05,176.87,-37.18,265,3.5652
1966,9,10,18,17,32.57,175.25,-38.69,265,3.658
1975,12,15,8,46,9.92,178.8,-35.99,265,3.707
1976,7,19,20,31,22.56,178.13,-35.57,265,3.7539
1973,11,6,13,11,44.23,177.29,-36.58,265,4.119
1945,12,30,7,7,22.3,177.12,-37.87,265,4.8656
2009,7,2,18,33,45.909,176.6805,-37.2872,264.9,3.7791
2017,8,14,2,6,16.944,176.4063,-37.5259,264.6873,3.5723
2015,3,7,1,47,23.913,175.1185,-38.6601,264.648,4.5127
2016,5,9,19,12,30.341,177.9503,-35.9752,264.612,4.1737
2003,11,22,6,58,33.987,178.9484,-34.9031,264.5682,3.9732
2008,6,18,0,40,32.63,178.6349,-35.4124,264.5528,3.7598
1999,5,18,9,19,35.693,175.4784,-38.5876,264.4511,5.7
1992,9,15,15,57,21.688,177.2553,-36.7365,264.3944,3.6054
1987,11,30,0,38,44.382,179.1782,-35.376,264.3224,3.9564
1988,8,30,2,4,50.084,176.1944,-37.6872,264.2436,4.0096
2008,2,23,21,56,6.033,179.2676,-35.4271,264.1197,3.598
1991,11,16,0,35,39.968,176.892,-37.1265,264.0627,5.5
1982,8,21,10,32,40.73,177.24,-36.84,264,3.6196
1982,7,12,22,29,1.57,174.23,-39.58,264,3.6574
1983,6,18,1,37,29.55,177.15,-37.28,264,3.7899
2004,1,17,21,14,45.203,177.5952,-36.5931,263.682,3.5092
2020,8,28,15,24,16.17,177.0925,-36.737,263.4137,3.5014
1989,2,22,21,30,16.867,179.1858,-35.1019,263.2523,4.0324
1989,2,4,4,32,24.556,176.754,-37.2833,263.2313,4.1722
1994,4,6,23,15,9.663,175.2888,-38.673,263.1555,3.8572
1994,6,22,4,47,30.603,176.1609,-37.6974,263.1008,4.0878
2005,10,14,8,27,38.022,179.4213,-35.1586,263.0043,5.7
1983,8,22,12,38,40.99,176.98,-37.14,263,3.52
1983,7,5,0,51,22.83,176.51,-37.8,263,3.5883
1966,8,17,14,12,54.76,177.99,-36.32,263,3.8199
1999,12,10,3,15,0.172,179.3994,-36.2712,262.8226,3.5102
2001,11,22,22,12,41.438,175.3483,-38.4793,262.82,3.509
2016,4,10,20,13,18.008,177.2608,-36.532,262.723,3.6049
1990,12,12,0,20,44.902,177.1318,-36.8947,262.2846,4.0969
2012,2,19,8,7,30.528,174.261,-39.4179,262.054,4.3
1970,4,4,19,45,6.75,177.89,-36.33,262,3.5459
1979,2,18,14,16,21.46,174.43,-39.38,262,3.5703
1974,4,26,8,34,15.18,178.42,-36.17,262,3.7437
1975,12,9,21,27,10.41,178.48,-35.79,262,3.7437
1983,11,8,12,10,57.72,178.56,-35.85,262,3.7947
1951,1,12,11,48,37.93,176.54,-38.48,262,4.4576
2017,7,1,0,0,54.701,177.5494,-36.0899,261.3202,3.8145
1978,11,18,20,56,14.79,177.21,-36.93,261,3.5462
1980,12,2,8,25,11.37,177.36,-36.99,261,3.6033
1962,4,20,0,43,32.36,177.58,-36.48,261,3.6339
1973,6,20,14,17,19.66,176.79,-37.25,261,3.9531
1958,2,24,10,6,5.41,176.69,-37.75,261,4.46
1989,2,6,17,48,9.867,179.2536,-35.1998,260.5696,4.3774
2020,8,11,9,47,16.171,180.5387,-32.4542,260.5224,3.9912
2012,7,15,6,57,56.665,179.7828,-34.5306,260.42,3.5002
2016,8,25,12,49,27.299,179.7499,-35.0989,260.403,3.546
2004,10,16,20,7,41.978,176.4168,-37.4678,260.23,4.0128
1998,4,14,20,16,40.496,179.2386,-35.5435,260.1685,3.7266
2020,11,7,16,57,1.673,177.1457,-36.7322,260.0633,4.3018
1980,6,16,8,14,30.1,178.66,-35.17,260,3.5343
1954,6,30,5,17,15.18,176.03,-38.03,260,3.6465
1976,9,1,11,44,30,178.52,-35.33,260,3.7311
1977,9,3,2,4,14.97,175.21,-38.67,260,4.0442
1947,10,25,3,33,4.85,176.83,-37.88,260,4.2074
2001,12,23,6,30,59.971,179.1162,-35.6535,259.82,3.725
1989,7,7,2,8,42.81,176.3267,-37.619,259.8105,3.5623
1994,5,6,23,12,46.112,179.0274,-35.3568,259.7949,3.803
1991,12,20,18,0,28.866,176.9753,-36.8592,259.5797,3.6291
2020,11,13,4,47,52.514,181.5643,-32.4605,259.2712,3.7237
1988,7,10,13,32,36.484,177.7706,-36.4991,259.2032,4.0176
2004,1,23,21,52,31.268,176.9505,-36.8388,259.06,3.6921
2019,10,21,16,40,33.319,180.0466,-32.1193,259.0033,3.7313
1977,10,2,0,36,39.36,178.84,-35.57,259,3.5367
1968,8,18,15,14,28.78,176.8,-37.45,259,3.7814
1961,11,25,14,53,36.16,177.84,-37.92,259,4.0058
1960,7,3,13,28,26.14,175.13,-38.68,259,4.8252
2015,12,21,7,31,53.897,178.7682,-35.6799,258.9459,5
2002,1,10,12,20,41.233,178.7916,-35.5346,258.9437,3.65
2010,6,7,18,31,9.077,178.4514,-35.1013,258.8842,4.0367
1989,2,4,19,6,48.192,177.1134,-36.8713,258.8425,4.0378
1992,3,30,9,50,16.65,175.8354,-38.2467,258.8069,3.5953
1989,5,25,13,1,35.488,177.2227,-36.6609,258.6172,5.3
1988,7,30,23,7,24.271,176.945,-36.9783,258.3864,4.4693
2020,5,31,18,6,43.869,180.8822,-33.8889,258.184,3.5979
2001,1,28,19,48,48.523,172.9727,-40.4712,258.07,3.6895
2006,5,9,14,7,55.571,176.7618,-37.3082,258.03,4.0314
1965,2,10,9,8,40.89,178.53,-35.61,258,3.5707
1956,8,5,15,38,50.66,175.99,-38.19,258,3.6512
1966,2,3,9,13,21.6,178,-36.01,258,3.9521
1965,7,8,20,27,43.35,177.97,-35.95,258,3.9745
2012,9,11,0,29,51.899,177.9405,-35.9845,258,4.061
1983,2,7,6,45,50.07,176.81,-37.16,258,4.0633
1949,8,25,9,22,34.57,178.44,-36.41,258,4.7221
1991,5,3,21,11,56.488,175.3621,-38.7192,257.9344,3.5045
1993,9,16,6,41,34.556,176.9932,-36.7816,257.8695,3.5496
2003,9,2,3,40,45.953,176.803,-36.9707,257.86,3.5131
1988,3,15,0,5,0.943,175.9926,-37.8243,257.6676,3.6184
1989,11,2,13,48,28.78,176.4256,-37.4491,257.6382,3.7582
2019,8,7,3,42,39.99,181.097,-32.7772,257.386,4.1693
1978,2,8,16,0,8.95,176.54,-37.43,257,3.5108
1969,3,16,5,56,24.21,177.12,-36.85,257,3.5516
1980,5,3,0,14,16.9,178.66,-35.35,257,3.5822
1970,2,5,10,54,43.59,178.77,-36.3,257,3.6363
1954,6,15,4,10,19.54,177.46,-36.83,257,3.6536
1978,5,27,0,38,17.79,176.81,-37.15,257,4.0381
1957,12,31,4,38,26.41,176.76,-37.26,257,4.1126
1975,4,22,3,25,26.69,177.15,-36.88,257,4.2615
1981,10,2,17,20,21.2,178.15,-36.09,257,4.4083
1977,8,11,14,47,56.94,175.54,-38.35,257,4.7862
1949,2,21,19,26,40.05,176.5,-37.33,257,5.1035
2020,2,4,9,47,26.31,176.5458,-37.6295,256.934,5.2
2007,7,28,17,49,40.731,176.9314,-37.2581,256.7856,3.9498
2005,9,29,14,48,35.173,177.0615,-36.7078,256.72,3.7415
1999,12,10,4,42,3.62,179.7162,-35.6253,256.4076,3.6051
1987,5,1,13,2,54.129,177.7607,-36.1583,256.3975,3.9732
1988,11,22,7,55,9.337,181.8168,-34.7981,256.3897,4.4914
1949,9,18,4,55,34.45,176.5,-37.38,256,3.503
1972,5,23,11,13,33.33,174.5,-39.37,256,3.5112
1943,4,13,22,30,42.42,177.05,-38.18,256,3.86
1985,7,20,18,14,49.8,178.36,-36.31,256,3.86
1963,1,23,0,50,32.94,175.23,-38.83,256,3.9446
1985,12,23,20,59,38.2,177.11,-36.7,256,3.9793
1978,5,15,22,33,19.18,178.35,-36.28,256,4.0384
1948,9,15,23,24,21.45,177.37,-37.82,256,4.5229
1953,5,12,19,23,19.94,177.86,-36.89,256,4.5739
2012,1,16,3,27,42.268,179.8466,-32.1396,255.8332,3.7942
1972,6,19,23,48,38.91,172.89,-40.84,255,3.5564
1978,10,7,7,55,12.2,177.96,-35.95,255,3.5758
1972,7,18,17,16,14.07,176.76,-37.09,255,3.7328
1957,5,19,20,32,49.13,176.62,-37.53,255,4.0153
1980,11,3,6,57,19.33,175.23,-38.58,255,4.0541
1959,11,28,0,17,0.33,179.4,-35.5,255,4.2703
2011,3,26,20,40,19.791,176.844,-37.1374,254.862,4.1125
2015,1,7,3,23,1.934,176.9623,-36.8263,254.673,4.0374
1994,11,2,16,51,41.416,176.8119,-37.0115,254.5,3.8972
1988,5,4,19,49,14.81,176.8688,-36.9683,254.4194,4.3349
1993,1,31,7,35,24.731,177.3448,-36.4441,254.3947,3.6221
1998,2,25,20,57,10.81,177.7048,-36.3745,254.3655,3.612
2013,6,17,15,21,55.703,179.5045,-32.8014,254.308,3.5997
2020,8,19,9,21,37.298,181.74,-33.7422,254.1871,3.6696
1985,10,26,7,19,18.07,177.66,-36.41,254,3.6271
1979,9,18,14,57,58.07,176.72,-37.32,254,3.777
1968,8,20,20,55,5.66,174.94,-39.03,254,4.1584
1951,8,23,13,42,38.4,178.61,-36.2,254,4.6296
1994,11,9,11,0,37.032,178.6902,-35.1253,253.9477,3.618
1989,10,20,15,41,53.742,178.7055,-35.7706,253.8649,3.6162
1989,11,7,4,53,11.953,175.378,-38.59,253.8157,3.55
2003,2,12,12,28,51.953,176.705,-37.0812,253.62,3.8443
2003,5,26,20,52,21.837,173.7758,-39.664,253.61,4.5257
2009,5,12,23,20,14.159,178.3392,-35.828,253.37,3.5744
2020,4,22,10,1,33.286,180.3262,-32.4118,253.3341,3.8675
1987,7,14,5,34,26.466,176.0918,-37.7001,253.2673,3.8053
2012,2,7,10,21,5.027,174.9057,-38.9071,253.264,4.5
1991,1,26,5,28,10.308,177.0036,-37.1674,253.1515,4.1788
1996,6,25,11,47,43.683,176.7189,-37.2407,253.1439,3.8708
1991,7,29,14,22,22.244,174.3929,-39.4852,253.1147,3.7179
1987,11,10,7,7,38.243,173.9226,-39.766,253.0434,4.2484
1965,7,23,2,49,43.89,175.39,-38.6,253,3.5204
1950,8,12,0,43,37.73,177.25,-36.98,253,3.9181
1973,12,20,10,9,18.17,178.03,-35.81,253,3.9497
1969,3,25,4,32,16.78,177.06,-37,253,4.2394
1964,10,27,0,40,44.18,177.67,-37.02,253,4.4719
1997,1,14,21,31,1.829,177.0764,-37.1246,252.8923,4.3753
2014,6,10,1,16,2.486,179.1765,-35.1653,252.702,3.5431
1999,6,23,8,6,20.385,178.4969,-35.113,252.5659,3.5703
1992,11,28,22,33,14.996,176.9179,-37.1381,252.5127,3.8662
1994,10,29,8,51,17.888,175.7725,-37.6196,252.3554,3.5464
1998,9,12,13,55,3.909,177.1255,-36.6544,252.2831,3.5078
2008,1,21,9,13,15.798,178.6547,-35.1194,252.1494,3.8409
2000,10,18,12,17,13.938,177.1609,-36.4162,252.0293,3.5278
1971,8,4,8,13,13.46,177.64,-36.48,252,3.5125
1961,8,24,3,52,24.59,177.7,-36.86,252,3.5462
1970,2,12,6,39,44.99,176.42,-37.91,252,3.7634
1979,10,21,1,48,59.5,177.55,-36.7,252,4.1245
1991,9,9,17,32,16.482,175.304,-38.577,251.857,3.5894
2020,6,20,6,25,3.319,180.2843,-33.1695,251.7767,4.0216
1988,12,12,20,38,13.571,177.3489,-36.8522,251.7171,3.5591
1995,5,5,16,16,47.729,178.9275,-35.4303,251.5752,3.5594
2002,10,16,4,26,6.55,176.9617,-36.9063,251.53,4.0727
2011,6,7,5,36,52.546,177.0737,-36.7957,251.363,3.6438
1991,7,1,7,44,24.848,179.1266,-35.1968,251.2694,3.656
1992,1,30,17,8,34.037,176.998,-36.9537,251.2208,3.7347
2009,6,7,20,53,30.851,176.9248,-36.8562,251.05,3.5
1972,6,12,10,56,47.41,175.03,-38.99,251,3.5516
1954,9,22,17,5,6.3,176.47,-37.88,251,3.8209
1976,6,10,20,58,2.52,174.24,-39.46,251,4.2288
1963,8,5,0,39,14.38,177.45,-36.52,251,4.5144
1944,8,13,10,53,40.21,177.38,-37.04,251,5.1725
1993,9,5,14,11,43.102,176.5545,-37.3039,250.9053,3.5549
2007,8,7,4,33,39.717,179.0994,-35.293,250.8399,4.0563
2004,3,12,9,54,19.154,176.9678,-36.8052,250.76,4.0563
1998,9,18,6,47,27.407,178.9968,-35.4334,250.4972,3.5987
2015,2,28,5,16,36.359,176.9597,-36.8778,250.301,3.7236
2010,1,23,18,43,46.159,177.1202,-36.8541,250.151,4.8
2013,8,25,16,41,28.854,178.2391,-35.6537,250.0828,3.9292
1990,7,23,9,12,32.262,179.4278,-34.7576,250.0256,3.558
1963,6,15,10,54,50.3,174.42,-39.41,250,3.5683
1974,5,26,10,54,26.98,178.65,-35.75,250,3.5897
1983,7,8,11,29,30.33,176.62,-37.33,250,3.5979
1968,3,13,14,48,24.04,177.93,-36.19,250,3.6346
1942,9,12,6,2,31.16,174.45,-38.97,250,3.7213
1976,7,20,5,5,1.69,178.18,-36.98,250,3.76
1952,7,1,17,46,16.78,176.71,-37.56,250,3.7723
1953,5,18,9,52,24.33,175.69,-38.52,250,3.8233
1970,5,11,9,19,12.16,178.57,-35.99,250,3.9905
1948,12,10,20,16,52.35,177,-37.33,250,4.0272
1942,9,12,23,8,57.83,174.4,-39.07,250,4.1292
1967,5,2,15,42,33.6,178.46,-36.18,250,4.1394
1942,2,6,7,33,2.29,177.46,-37.99,250,4.6391
1941,6,25,8,24,34,175.1,-39.2,250,5.3
1996,8,1,8,32,8.486,175.1711,-38.6633,249.9625,3.6275
1990,6,24,7,44,14.395,177.3091,-37.2842,249.9518,3.5959
1987,1,8,6,14,27.464,178.6366,-35.6508,249.6317,3.6773
1997,8,24,19,5,34.384,177.3295,-36.7206,249.4624,4.0989
2015,8,4,16,19,36.44,176.9174,-36.8937,249.453,3.8909
2012,3,9,0,2,27.569,178.8658,-32.4933,249.3954,3.7689
1989,11,11,10,38,22.275,176.7345,-37.2439,249.3576,4.1797
2018,12,7,7,6,25.739,178.0656,-36.9019,249.3548,3.5358
2018,11,11,13,23,8.713,178.4521,-35.4023,249.3373,3.5954
1998,7,11,11,52,45.72,176.3838,-37.3523,249.2539,3.5905
2011,3,9,23,27,4.842,177.6087,-36.4412,249.14,3.906
