target_id,latitude,longitude,time,magnitude,mc_current,mc_current_above_ref,mu,P_triggered,P_background,zeta_plus_1
1771,-41.7581,174.2941,2016-11-13 11:45:25.994,4.2,3.5,0.0,1.5264226889076911e-07,0.9999990908323575,9.091676426112027e-07,1.0
1772,-42.0021,173.672,2016-11-13 11:45:52.394,4.4,3.5,0.0,1.5264226889076911e-07,0.9999992287993921,7.712006080285392e-07,1.0
1773,-41.6775,174.2537,2016-11-13 11:47:03.845,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999951523359203,4.847664079578844e-06,1.0
1774,-41.9852,173.7294,2016-11-13 11:47:50.727,4.800000000000001,3.5,0.0,1.5264226889076911e-07,0.999999604562005,3.9543799519315483e-07,1.0
1775,-41.7841,174.2946,2016-11-13 11:49:02.185,4.5,3.5,0.0,1.5264226889076911e-07,0.9999995318096806,4.681903194262768e-07,1.0
1776,-41.759,174.2754,2016-11-13 11:50:13.636,4.4,3.5,0.0,1.5264226889076911e-07,0.999999707165411,2.928345890136124e-07,1.0
1777,-42.3502,173.4547,2016-11-13 11:51:03.677,4.4,3.5,0.0,1.5264226889076911e-07,0.9999902660241914,9.733975808642556e-06,1.0
1778,-42.2011,173.6026,2016-11-13 11:52:44.352,6.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999981436982056,1.8563017943244321e-06,1.0
1779,-41.7852,174.4198,2016-11-13 11:53:14.229,5.0,3.5,0.0,1.5264226889076911e-07,0.9999916059430527,8.394056947328663e-06,1.0
1780,-41.7235,174.2764,2016-11-13 11:53:41.746,5.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999991713650354,8.286349647611952e-07,1.0
1781,-42.2868,173.817,2016-11-13 11:59:37.725,4.4,3.5,0.0,1.5264226889076911e-07,0.9999958124118353,4.187588164636597e-06,1.0
1782,-41.869,173.9737,2016-11-13 12:00:23.494,4.4,3.5,0.0,1.5264226889076911e-07,0.9999972226132382,2.777386761741139e-06,1.0
1783,-41.6125,174.339,2016-11-13 12:00:58.927,4.0,3.5,0.0,1.5264226889076911e-07,0.999985058632108,1.4941367891930122e-05,1.0
1784,-41.732,174.165,2016-11-13 12:03:55.580,5.0,3.5,0.0,1.5264226889076911e-07,0.9999985359401554,1.4640598445747137e-06,1.0
1785,-41.6653,174.3447,2016-11-13 12:04:13.880,4.9,3.5,0.0,1.5264226889076911e-07,0.9999965604430899,3.4395569099237245e-06,1.0
1786,-41.6819,174.2514,2016-11-13 12:04:26.678,4.800000000000001,3.5,0.0,1.5264226889076911e-07,0.9999994641199653,5.35880034795045e-07,1.0
1787,-42.5861,172.8027,2016-11-13 12:06:39.670,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999972125039311,2.787496068771145e-06,1.0
1788,-42.1453,173.6003,2016-11-13 12:07:29.743,4.5,3.5,0.0,1.5264226889076911e-07,0.9999991876097933,8.123902067154212e-07,1.0
1789,-41.6918,174.3792,2016-11-13 12:10:00.511,4.4,3.5,0.0,1.5264226889076911e-07,0.999998790000718,1.2099992821838697e-06,1.0
1790,-41.87,173.9711,2016-11-13 12:10:21.366,4.3,3.5,0.0,1.5264226889076911e-07,0.9999994602056859,5.397943141752725e-07,1.0
1791,-41.9393,174.2324,2016-11-13 12:11:45.849,4.5,3.5,0.0,1.5264226889076911e-07,0.9999810489142835,1.8951085716431517e-05,1.0
1792,-41.7923,174.2814,2016-11-13 12:12:00.635,4.9,3.5,0.0,1.5264226889076911e-07,0.9999994911579315,5.088420686233208e-07,1.0
1793,-41.7961,173.9726,2016-11-13 12:13:21.543,4.3,3.5,0.0,1.5264226889076911e-07,0.9999932934231927,6.706576807314661e-06,1.0
1794,-41.7215,174.1813,2016-11-13 12:14:32.716,4.0,3.5,0.0,1.5264226889076911e-07,0.9999995242426345,4.757573653590066e-07,1.0
1795,-41.8473,174.1159,2016-11-13 12:16:27.333,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.999996658854696,3.3411453038062375e-06,1.0
1796,-42.1919,173.8182,2016-11-13 12:17:58.157,4.3,3.5,0.0,1.5264226889076911e-07,0.9999971455515729,2.8544484269114615e-06,1.0
1797,-41.6696,174.2065,2016-11-13 12:19:10.029,3.7,3.5,0.0,1.5264226889076911e-07,0.9999986545132719,1.345486727993758e-06,1.0
1798,-42.2866,173.979,2016-11-13 12:20:40.906,4.9,3.5,0.0,1.5264226889076911e-07,0.9999692083351746,3.0791664825554164e-05,1.0
1799,-41.7337,174.2761,2016-11-13 12:22:13.022,4.9,3.5,0.0,1.5264226889076911e-07,0.9999994218313202,5.781686798047537e-07,1.0
1800,-42.6268,172.8752,2016-11-13 12:22:20.380,4.5,3.5,0.0,1.5264226889076911e-07,0.9999972379540579,2.762045941971996e-06,1.0
1801,-42.4517,173.1504,2016-11-13 12:23:09.937,5.0,3.5,0.0,1.5264226889076911e-07,0.9999903959007501,9.604099249946105e-06,1.0
1802,-42.5278,173.163,2016-11-13 12:23:37.330,4.7,3.5,0.0,1.5264226889076911e-07,0.9999977997447711,2.2002552289317605e-06,1.0
1803,-42.4366,173.2033,2016-11-13 12:24:25.073,4.4,3.5,0.0,1.5264226889076911e-07,0.9999990035303763,9.964696238409256e-07,1.0
1804,-42.6703,172.869,2016-11-13 12:25:55.366,5.2,3.5,0.0,1.5264226889076911e-07,0.9999983962197638,1.603780236098537e-06,1.0
1805,-42.3251,173.7366,2016-11-13 12:28:00.311,5.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999950241029787,4.9758970213466865e-06,1.0
1806,-41.74,174.237,2016-11-13 12:31:23.346,4.4,3.5,0.0,1.5264226889076911e-07,0.9999994171396477,5.828603524102511e-07,1.0
1807,-42.6431,172.8258,2016-11-13 12:31:47.268,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999991353680888,8.646319110499972e-07,1.0
1808,-42.2785,173.4971,2016-11-13 12:32:21.969,4.2,3.5,0.0,1.5264226889076911e-07,0.9999935027931495,6.497206850489081e-06,1.0
1809,-41.722,173.7442,2016-11-13 12:33:16.196,4.7,3.5,0.0,1.5264226889076911e-07,0.9998951225714984,0.000104877428501497,1.0
1810,-42.625,172.9145,2016-11-13 12:34:18.629,4.0,3.5,0.0,1.5264226889076911e-07,0.9999992337871724,7.662128277033241e-07,1.0
1811,-42.6494,172.8868,2016-11-13 12:35:32.965,3.7,3.5,0.0,1.5264226889076911e-07,0.9999995970608189,4.0293918114095293e-07,1.0
1812,-42.4098,173.3364,2016-11-13 12:37:44.961,4.7,3.5,0.0,1.5264226889076911e-07,0.999982461715933,1.7538284066957684e-05,1.0
1813,-41.7098,174.2625,2016-11-13 12:38:38.171,5.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999994684171454,5.315828545786051e-07,1.0
1814,-41.8503,173.948,2016-11-13 12:39:56.578,3.7,3.5,0.0,1.5264226889076911e-07,0.9999983235653022,1.6764346979102148e-06,1.0
1815,-42.4683,173.4844,2016-11-13 12:40:54.688,4.7,3.5,0.0,1.5264226889076911e-07,0.9999816434816176,1.8356518382520223e-05,1.0
1816,-42.5295,173.1735,2016-11-13 12:41:24.282,4.3,3.5,0.0,1.5264226889076911e-07,0.9999991899135658,8.10086434252718e-07,1.0
1817,-41.7366,174.2249,2016-11-13 12:45:43.381,4.5,3.5,0.0,1.5264226889076911e-07,0.9999996184254576,3.815745424318953e-07,1.0
1818,-41.7007,174.3504,2016-11-13 12:46:29.913,4.5,3.5,0.0,1.5264226889076911e-07,0.9999987980364653,1.2019635347001345e-06,1.0
1819,-42.4787,173.6048,2016-11-13 12:48:34.339,4.2,3.5,0.0,1.5264226889076911e-07,0.9999867291525332,1.3270847466930844e-05,1.0
1820,-42.2228,173.6719,2016-11-13 12:52:19.288,4.4,3.5,0.0,1.5264226889076911e-07,0.9999983432396502,1.6567603497918094e-06,1.0
1821,-42.1478,173.5817,2016-11-13 12:52:52.722,5.2,3.5,0.0,1.5264226889076911e-07,0.9999986433807095,1.3566192905072763e-06,1.0
1822,-42.5459,173.7508,2016-11-13 12:56:17.109,4.4,3.5,0.0,1.5264226889076911e-07,0.9999678772110402,3.212278895982751e-05,1.0
1823,-41.8485,174.1003,2016-11-13 12:56:53.255,3.7,3.5,0.0,1.5264226889076911e-07,0.9999979856846696,2.0143153304942453e-06,1.0
1824,-41.6356,174.241,2016-11-13 12:57:53.346,3.6,3.5,0.0,1.5264226889076911e-07,0.9999964765842171,3.52341578294662e-06,1.0
1825,-41.9438,174.2024,2016-11-13 12:58:30.459,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999957485057026,4.251494297268762e-06,1.0
1826,-41.7258,174.2816,2016-11-13 12:59:09.801,4.2,3.5,0.0,1.5264226889076911e-07,0.9999995747658891,4.2523411092951345e-07,1.0
1827,-41.7188,174.2612,2016-11-13 13:04:39.524,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.999999700285265,2.9971473494254215e-07,1.0
1828,-41.7437,174.2779,2016-11-13 13:04:59.029,4.3,3.5,0.0,1.5264226889076911e-07,0.9999997122674089,2.8773259103042534e-07,1.0
1829,-41.7386,174.178,2016-11-13 13:05:40.661,4.0,3.5,0.0,1.5264226889076911e-07,0.9999992604215977,7.395784024523666e-07,1.0
1830,-41.7581,174.2471,2016-11-13 13:09:59.243,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999995882775594,4.117224406585544e-07,1.0
1831,-41.8276,174.1198,2016-11-13 13:12:31.124,4.6000000000000005,3.5,0.0,1.5264226889076911e-07,0.999997970120353,2.0298796469980592e-06,1.0
1832,-42.0347,174.0286,2016-11-13 13:14:35.860,4.0,3.5,0.0,1.5264226889076911e-07,0.9999624425413582,3.755745864180777e-05,1.0
1833,-42.5407,173.3279,2016-11-13 13:15:47.363,4.3,3.5,0.0,1.5264226889076911e-07,0.9999920270614934,7.972938506617438e-06,1.0
1834,-41.7252,174.2865,2016-11-13 13:17:15.971,3.7,3.5,0.0,1.5264226889076911e-07,0.9999997156184397,2.843815600757363e-07,1.0
1835,-42.3452,173.8179,2016-11-13 13:17:48.250,4.5,3.5,0.0,1.5264226889076911e-07,0.9999920499940144,7.950005985743995e-06,1.0
1836,-41.7856,174.07,2016-11-13 13:18:42.886,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999966875064982,3.3124935016385024e-06,1.0
1837,-41.6899,174.2473,2016-11-13 13:20:39.210,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999993434480335,6.565519665737466e-07,1.0
1838,-41.7962,174.2339,2016-11-13 13:21:11.086,5.6000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999990807697181,9.192302819930308e-07,1.0
1839,-41.7267,174.3553,2016-11-13 13:25:25.245,4.3,3.5,0.0,1.5264226889076911e-07,0.9999985888225517,1.4111774483832645e-06,1.0
1840,-41.7263,174.2187,2016-11-13 13:27:17.592,4.2,3.5,0.0,1.5264226889076911e-07,0.9999995523692059,4.4763079414998313e-07,1.0
1841,-41.7233,174.3029,2016-11-13 13:29:43.278,4.4,3.5,0.0,1.5264226889076911e-07,0.9999996385288819,3.614711182099105e-07,1.0
1842,-42.2741,173.6455,2016-11-13 13:31:27.507,6.0,3.5,0.0,1.5264226889076911e-07,0.9999970951682103,2.9048317896296717e-06,1.0
1843,-42.2379,173.8206,2016-11-13 13:33:38.485,4.2,3.5,0.0,1.5264226889076911e-07,0.999997230641178,2.7693588220176492e-06,1.0
1844,-41.782,173.5044,2016-11-13 13:35:14.982,3.8000000000000003,3.5,0.0,1.5264226889076911e-07,0.9998556693786644,0.0001443306213353975,1.0
1845,-42.4613,173.1971,2016-11-13 13:37:25.009,4.2,3.5,0.0,1.5264226889076911e-07,0.999996509834448,3.490165551903001e-06,1.0
1846,-41.9796,173.8779,2016-11-13 13:38:25.227,3.6,3.5,0.0,1.5264226889076911e-07,0.9999832383847651,1.6761615234963416e-05,1.0
1847,-41.9887,173.6805,2016-11-13 13:39:44.213,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999980946528504,1.9053471495871972e-06,1.0
1848,-42.0253,173.8138,2016-11-13 13:40:04.251,4.2,3.5,0.0,1.5264226889076911e-07,0.9999973856728837,2.6143271162992603e-06,1.0
1849,-41.9504,174.0729,2016-11-13 13:41:02.408,4.0,3.5,0.0,1.5264226889076911e-07,0.9999905499956575,9.45000434250841e-06,1.0
1850,-42.2917,173.7122,2016-11-13 13:42:29.987,4.2,3.5,0.0,1.5264226889076911e-07,0.9999990635383887,9.364616113358877e-07,1.0
1851,-42.0546,173.8029,2016-11-13 13:43:03.216,4.4,3.5,0.0,1.5264226889076911e-07,0.9999986037528745,1.3962471254206573e-06,1.0
1852,-42.2266,173.7474,2016-11-13 13:44:23.979,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999983907533095,1.6092466904801385e-06,1.0
1853,-41.6549,174.1442,2016-11-13 13:44:51.912,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999913193011778,8.680698822261958e-06,1.0
1854,-42.1669,173.638,2016-11-13 13:46:15.418,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999983979031595,1.6020968403894595e-06,1.0
1855,-42.511,173.2126,2016-11-13 13:46:51.008,4.3,3.5,0.0,1.5264226889076911e-07,0.9999964083229116,3.5916770882864167e-06,1.0
1856,-41.7011,174.2788,2016-11-13 13:49:09.679,4.0,3.5,0.0,1.5264226889076911e-07,0.9999994235109255,5.764890744938158e-07,1.0
1857,-41.7564,174.2903,2016-11-13 13:50:01.249,4.9,3.5,0.0,1.5264226889076911e-07,0.9999994863447439,5.136552561983815e-07,1.0
1858,-41.7988,174.2187,2016-11-13 13:53:36.261,4.5,3.5,0.0,1.5264226889076911e-07,0.9999993627755246,6.372244755053552e-07,1.0
1859,-42.335,174.0606,2016-11-13 13:54:39.281,4.4,3.5,0.0,1.5264226889076911e-07,0.9999563569651291,4.364303487096622e-05,1.0
1860,-42.5651,172.9495,2016-11-13 13:56:42.491,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999945084054914,5.491594508734139e-06,1.0
1861,-41.3194,174.766,2016-11-13 13:58:08.341,3.8000000000000003,3.5,0.0,1.5264226889076911e-07,0.9984362430471139,0.0015637569528863214,1.0
1862,-42.2237,173.5832,2016-11-13 13:58:36.141,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.999998353211434,1.6467885658512704e-06,1.0
1863,-42.5145,173.4712,2016-11-13 13:59:42.681,4.3,3.5,0.0,1.5264226889076911e-07,0.9999849470483576,1.5052951642402366e-05,1.0
1864,-42.0453,173.8657,2016-11-13 14:00:27.531,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999960770574855,3.922942514470118e-06,1.0
1865,-42.0268,173.6489,2016-11-13 14:01:23.032,4.2,3.5,0.0,1.5264226889076911e-07,0.9999960990038946,3.900996105283713e-06,1.0
1866,-41.7648,174.2088,2016-11-13 14:03:41.134,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.999999298260723,7.017392771904104e-07,1.0
1867,-42.4239,173.3104,2016-11-13 14:04:03.943,4.4,3.5,0.0,1.5264226889076911e-07,0.9999942929244923,5.707075507748551e-06,1.0
1868,-42.598,173.0163,2016-11-13 14:04:23.671,4.9,3.5,0.0,1.5264226889076911e-07,0.9999975015803877,2.498419612312683e-06,1.0
1869,-42.2589,173.9133,2016-11-13 14:05:20.900,4.2,3.5,0.0,1.5264226889076911e-07,0.999988379829021,1.1620170979026333e-05,1.0
1870,-42.1794,173.7007,2016-11-13 14:06:26.771,3.7,3.5,0.0,1.5264226889076911e-07,0.9999971626553027,2.8373446972410713e-06,1.0
1871,-42.6663,172.822,2016-11-13 14:07:23.088,4.6000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999965652206404,3.4347793595448826e-06,1.0
1872,-41.8015,174.1428,2016-11-13 14:08:10.596,4.2,3.5,0.0,1.5264226889076911e-07,0.9999980639445943,1.936055405631153e-06,1.0
1873,-42.652,172.786,2016-11-13 14:08:42.594,4.5,3.5,0.0,1.5264226889076911e-07,0.9999991803378092,8.196621909798006e-07,1.0
1874,-41.7324,174.3506,2016-11-13 14:09:28.886,4.5,3.5,0.0,1.5264226889076911e-07,0.9999990196062442,9.8039375594687e-07,1.0
1875,-41.709,174.0891,2016-11-13 14:11:00.374,4.0,3.5,0.0,1.5264226889076911e-07,0.9999920647593511,7.935240648838985e-06,1.0
1876,-41.6953,174.0979,2016-11-13 14:12:29.128,4.4,3.5,0.0,1.5264226889076911e-07,0.9999993971029463,6.02897053764936e-07,1.0
1877,-41.8758,174.1476,2016-11-13 14:15:48.781,4.5,3.5,0.0,1.5264226889076911e-07,0.9999952135373236,4.7864626762489205e-06,1.0
1878,-41.8353,174.1095,2016-11-13 14:17:08.448,3.7,3.5,0.0,1.5264226889076911e-07,0.9999991037872658,8.962127343203456e-07,1.0
1879,-41.7722,174.1188,2016-11-13 14:18:34.162,3.6,3.5,0.0,1.5264226889076911e-07,0.9999984302160565,1.5697839434959883e-06,1.0
1880,-41.7552,174.2368,2016-11-13 14:19:05.270,4.2,3.5,0.0,1.5264226889076911e-07,0.9999994825747949,5.174252052010872e-07,1.0
1881,-41.753,174.1916,2016-11-13 14:20:04.182,4.3,3.5,0.0,1.5264226889076911e-07,0.99999948628055,5.137194499580668e-07,1.0
1882,-41.7633,174.1581,2016-11-13 14:22:51.881,3.7,3.5,0.0,1.5264226889076911e-07,0.9999994153913913,5.846086087826617e-07,1.0
1883,-42.6236,172.9179,2016-11-13 14:23:10.139,4.0,3.5,0.0,1.5264226889076911e-07,0.9999984720451194,1.5279548806676272e-06,1.0
1884,-41.8339,174.1436,2016-11-13 14:26:05.853,3.6,3.5,0.0,1.5264226889076911e-07,0.999999092276219,9.077237810805627e-07,1.0
1885,-41.7792,174.2517,2016-11-13 14:28:11.409,3.7,3.5,0.0,1.5264226889076911e-07,0.9999994974910089,5.025089910398021e-07,1.0
1886,-41.7579,174.0975,2016-11-13 14:30:58.588,3.5,3.5,0.0,1.5264226889076911e-07,0.9999984260040423,1.5739959576960459e-06,1.0
1887,-41.7234,174.1996,2016-11-13 14:32:18.216,3.6,3.5,0.0,1.5264226889076911e-07,0.999999355880041,6.441199591573322e-07,1.0
1888,-42.3028,173.6242,2016-11-13 14:33:16.232,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999978285207162,2.1714792836956133e-06,1.0
1889,-42.4992,173.1491,2016-11-13 14:36:12.317,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.999996555502868,3.4444971318469903e-06,1.0
1890,-42.4391,173.2843,2016-11-13 14:39:14.759,3.6,3.5,0.0,1.5264226889076911e-07,0.9999965050188119,3.494981188077814e-06,1.0
1891,-41.7126,174.2485,2016-11-13 14:40:42.608,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999993313884596,6.686115403833341e-07,1.0
1892,-42.2751,173.7038,2016-11-13 14:42:47.469,4.5,3.5,0.0,1.5264226889076911e-07,0.9999984084526287,1.5915473713466232e-06,1.0
1893,-42.2758,173.7219,2016-11-13 14:44:52.445,4.0,3.5,0.0,1.5264226889076911e-07,0.9999996301656645,3.698343355452706e-07,1.0
1894,-41.4563,174.2649,2016-11-13 14:45:59.307,4.2,3.5,0.0,1.5264226889076911e-07,0.9997793626170492,0.0002206373829507131,1.0
1895,-42.3631,173.6617,2016-11-13 14:47:41.842,4.0,3.5,0.0,1.5264226889076911e-07,0.9999947358875013,5.264112498745848e-06,1.0
1896,-41.7803,174.3107,2016-11-13 14:50:50.222,4.2,3.5,0.0,1.5264226889076911e-07,0.99999874644393,1.2535560699358741e-06,1.0
1897,-42.2728,173.5715,2016-11-13 14:53:39.680,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.999996982201543,3.0177984569772135e-06,1.0
1898,-41.8458,173.9458,2016-11-13 14:57:43.655,4.2,3.5,0.0,1.5264226889076911e-07,0.9999962466753877,3.7533246122318812e-06,1.0
1899,-41.8683,173.9259,2016-11-13 15:00:07.761,3.7,3.5,0.0,1.5264226889076911e-07,0.999998839683646,1.1603163541142336e-06,1.0
1900,-41.8313,174.0464,2016-11-13 15:00:28.951,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999953136889052,4.686311094814098e-06,1.0
1901,-42.8082,172.6852,2016-11-13 15:04:06.146,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999451431892791,5.485681072093565e-05,1.0
1902,-42.2809,173.8839,2016-11-13 15:05:09.028,4.6000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999923510942326,7.648905767381024e-06,1.0
1903,-42.2286,173.7951,2016-11-13 15:09:44.790,4.6000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999973742305248,2.625769475166581e-06,1.0
1904,-41.3984,174.9469,2016-11-13 15:10:24.953,4.5,3.5,0.0,1.5264226889076911e-07,0.997920188595617,0.0020798114043829603,1.0
1905,-41.725,174.2234,2016-11-13 15:13:34.887,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999992725479849,7.274520151150714e-07,1.0
1906,-41.7632,174.3306,2016-11-13 15:15:54.280,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.999998727005989,1.2729940110454682e-06,1.0
1907,-41.9399,173.7415,2016-11-13 15:16:31.848,4.3,3.5,0.0,1.5264226889076911e-07,0.9999922426281963,7.757371803583806e-06,1.0
1908,-41.7759,174.2246,2016-11-13 15:21:32.179,4.0,3.5,0.0,1.5264226889076911e-07,0.9999991912555392,8.087444610011266e-07,1.0
1909,-41.7081,174.2106,2016-11-13 15:22:39.193,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999992525034074,7.474965927083151e-07,1.0
1910,-42.5743,173.1268,2016-11-13 15:22:55.278,4.2,3.5,0.0,1.5264226889076911e-07,0.9999943455483683,5.6544516317873106e-06,1.0
1911,-41.7351,174.3227,2016-11-13 15:24:55.749,4.4,3.5,0.0,1.5264226889076911e-07,0.9999991386464857,8.613535143000932e-07,1.0
1912,-42.5901,173.1678,2016-11-13 15:30:24.605,3.7,3.5,0.0,1.5264226889076911e-07,0.9999972749068219,2.72509317810093e-06,1.0
1913,-41.7899,174.235,2016-11-13 15:33:04.702,5.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.999999423318035,5.766819649388877e-07,1.0
1914,-42.0376,174.051,2016-11-13 15:35:17.194,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999884787682651,1.1521231734717285e-05,1.0
1915,-42.2419,173.6529,2016-11-13 15:37:51.359,4.6000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999980068830022,1.993116997609075e-06,1.0
1916,-41.7263,174.2409,2016-11-13 15:38:19.198,4.7,3.5,0.0,1.5264226889076911e-07,0.9999995220053327,4.779946673467279e-07,1.0
1917,-42.15,173.7024,2016-11-13 15:40:07.143,4.2,3.5,0.0,1.5264226889076911e-07,0.999994270431843,5.729568157100948e-06,1.0
1918,-41.7332,174.1952,2016-11-13 15:41:11.519,3.6,3.5,0.0,1.5264226889076911e-07,0.9999995714584854,4.2854151465070996e-07,1.0
1919,-42.2371,173.6377,2016-11-13 15:43:19.267,4.4,3.5,0.0,1.5264226889076911e-07,0.9999995383147097,4.616852905384515e-07,1.0
1920,-41.823,174.1281,2016-11-13 15:44:33.871,3.8000000000000003,3.5,0.0,1.5264226889076911e-07,0.9999984613497543,1.538650245632034e-06,1.0
1921,-42.6547,172.798,2016-11-13 15:46:30.279,4.1000000000000005,3.5,0.0,1.5264226889076911e-07,0.9999977429612591,2.2570387408229256e-06,1.0
1922,-41.7196,174.1936,2016-11-13 15:46:38.092,3.7,3.5,0.0,1.5264226889076911e-07,0.9999996275256088,3.724743912503458e-07,1.0
1923,-41.7742,174.2127,2016-11-13 15:51:58.211,3.7,3.5,0.0,1.5264226889076911e-07,0.9999995558888741,4.4411112589068095e-07,1.0
1924,-42.2885,173.8646,2016-11-13 15:52:53.134,4.0,3.5,0.0,1.5264226889076911e-07,0.9999975013788888,2.498621111248834e-06,1.0
1925,-41.7559,174.2815,2016-11-13 15:54:21.466,3.7,3.5,0.0,1.5264226889076911e-07,0.9999994287808713,5.712191286571267e-07,1.0
1926,-42.4272,173.3333,2016-11-13 15:54:57.469,3.7,3.5,0.0,1.5264226889076911e-07,0.999995553610243,4.446389757051929e-06,1.0
1927,-41.7228,174.1868,2016-11-13 15:55:02.876,3.8000000000000003,3.5,0.0,1.5264226889076911e-07,0.9999996851888415,3.1481115850082085e-07,1.0
1928,-41.7723,174.2047,2016-11-13 15:58:01.843,4.2,3.5,0.0,1.5264226889076911e-07,0.9999996919204688,3.0807953122169397e-07,1.0
1929,-41.8024,174.146,2016-11-13 15:58:36.459,4.4,3.5,0.0,1.5264226889076911e-07,0.9999989980430259,1.0019569741543856e-06,1.0
1930,-42.375,173.7976,2016-11-13 16:01:44.154,4.2,3.5,0.0,1.5264226889076911e-07,0.999991140399161,8.859600838966826e-06,1.0
1931,-42.4721,173.2897,2016-11-13 16:08:54.543,4.0,3.5,0.0,1.5264226889076911e-07,0.9999886570862254,1.1342913774730066e-05,1.0
1932,-41.9712,174.0407,2016-11-13 16:11:00.030,3.7,3.5,0.0,1.5264226889076911e-07,0.9999883262945092,1.167370549085364e-05,1.0
1933,-42.3247,174.0598,2016-11-13 16:12:21.870,3.8000000000000003,3.5,0.0,1.5264226889076911e-07,0.999993212839962,6.7871600379376585e-06,1.0
1934,-42.4058,173.9218,2016-11-13 16:13:24.501,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999700791541298,2.99208458701191e-05,1.0
1935,-42.2287,173.7474,2016-11-13 16:16:26.776,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999976864319438,2.3135680562287255e-06,1.0
1936,-41.6858,174.3725,2016-11-13 16:16:58.851,3.6,3.5,0.0,1.5264226889076911e-07,0.9999965695183404,3.430481659412997e-06,1.0
1937,-41.7135,174.2614,2016-11-13 16:21:58.918,4.0,3.5,0.0,1.5264226889076911e-07,0.9999993157848394,6.842151607455987e-07,1.0
1938,-41.938,174.1105,2016-11-13 16:23:46.146,4.7,3.5,0.0,1.5264226889076911e-07,0.9999869551076376,1.3044892362425822e-05,1.0
1939,-41.7736,174.3097,2016-11-13 16:29:25.462,3.5,3.5,0.0,1.5264226889076911e-07,0.999999019356609,9.806433910680861e-07,1.0
1940,-41.8457,174.3219,2016-11-13 16:29:55.771,3.6,3.5,0.0,1.5264226889076911e-07,0.9999927170351605,7.282964839543917e-06,1.0
1941,-42.3648,173.6966,2016-11-13 16:31:45.755,4.0,3.5,0.0,1.5264226889076911e-07,0.9999932006959174,6.799304082675687e-06,1.0
1942,-42.4058,174.2594,2016-11-13 16:34:26.674,4.0,3.5,0.0,1.5264226889076911e-07,0.9995777658498709,0.0004222341501291529,1.0
1943,-41.755,174.2808,2016-11-13 16:36:18.848,4.2,3.5,0.0,1.5264226889076911e-07,0.9999994479018501,5.520981499294514e-07,1.0
1944,-41.9644,174.1454,2016-11-13 16:44:03.555,3.9000000000000004,3.5,0.0,1.5264226889076911e-07,0.9999960672850466,3.932714953338056e-06,1.0
1945,-41.8201,174.356,2016-11-13 16:46:20.597,3.7,3.5,0.0,1.5264226889076911e-07,0.9999948530342888,5.146965711060563e-06,1.0
1946,-41.2976,174.2293,2016-11-13 16:46:30.961,4.4,3.5,0.0,1.5264226889076911e-07,0.9989108284213516,0.001089171578648327,1.0
1947,-41.6885,174.1628,2016-11-13 16:48:05.566,3.7,3.5,0.0,1.5264226889076911e-07,0.9999960759008641,3.92409913581708e-06,1.0
1948,-42.5166,173.4139,2016-11-13 16:49:40.335,3.8000000000000003,3.5,0.0,1.5264226889076911e-07,0.9999754578988062,2.454210119389976e-05,1.0
